Sentence,Label
Fatima noted a discrepancy in the logs from Wednesday,02_Wednesday
Bob noted a discrepancy in the logs from Thursday,03_Thursday
Sarah noted a discrepancy in the logs from Saturday,05_Saturday
Dr. Chen will finalize the PCR results on Thursday,03_Thursday
Charlie noted a discrepancy in the logs from Monday,00_Monday
the PI is presenting the literature review on Sunday,06_Sunday
the analyst scheduled the MRI scan for Tuesday,01_Tuesday
The department seminar is hosted on Sunday,06_Sunday
the supervisor will finalize the PCR results on Sunday,06_Sunday
Omar scheduled the MRI scan for Saturday,05_Saturday
the nurse scheduled the MRI scan for Tuesday,01_Tuesday
Kevin scheduled the MRI scan for Wednesday,02_Wednesday
Maria will finalize the PCR results on Wednesday,02_Wednesday
Dr. Patel is presenting the literature review on Sunday,06_Sunday
Prof. Kim is responsible for the morning rounds on Saturday,05_Saturday
Please verify the freezer temperature logs for Monday,00_Monday
Dr. Patel scheduled the MRI scan for Wednesday,02_Wednesday
the analyst will finalize the PCR results on Thursday,03_Thursday
Prof. Kim noted a discrepancy in the logs from Friday,04_Friday
the PI will finalize the PCR results on Friday,04_Friday
the nurse will finalize the PCR results on Friday,04_Friday
We expect the peer review feedback by Tuesday,01_Tuesday
the nurse scheduled the MRI scan for Monday,00_Monday
Fatima will finalize the PCR results on Thursday,03_Thursday
James noted a discrepancy in the logs from Thursday,03_Thursday
the technician is responsible for the morning rounds on Wednesday,02_Wednesday
Dr. Smith is responsible for the morning rounds on Thursday,03_Thursday
the technician is presenting the literature review on Wednesday,02_Wednesday
the analyst is responsible for the morning rounds on Monday,00_Monday
Sarah is presenting the literature review on Monday,00_Monday
James is presenting the literature review on Friday,04_Friday
Elena is responsible for the morning rounds on Saturday,05_Saturday
The microscope calibration is due on Saturday,05_Saturday
the PI noted a discrepancy in the logs from Sunday,06_Sunday
Check the titration levels again on Monday,00_Monday
the coordinator will finalize the PCR results on Monday,00_Monday
The longitudinal study concludes on Thursday,03_Thursday
Amara will finalize the PCR results on Thursday,03_Thursday
Yuki noted a discrepancy in the logs from Saturday,05_Saturday
Prof. Wang is presenting the literature review on Saturday,05_Saturday
Bob scheduled the MRI scan for Monday,00_Monday
James is responsible for the morning rounds on Saturday,05_Saturday
Are we still on track for the launch this Tuesday,01_Tuesday
The autoclave is out of service until Wednesday,02_Wednesday
the technician is presenting the literature review on Monday,00_Monday
The chemical waste pickup is every Thursday,03_Thursday
Raj is presenting the literature review on Monday,00_Monday
Prof. Müller is responsible for the morning rounds on Tuesday,01_Tuesday
Omar is presenting the literature review on Saturday,05_Saturday
Kevin is responsible for the morning rounds on Sunday,06_Sunday
The liquid nitrogen refill happens on Thursday,03_Thursday
Bob will finalize the PCR results on Saturday,05_Saturday
Fatima will finalize the PCR results on Saturday,05_Saturday
Dr. Patel is responsible for the morning rounds on Saturday,05_Saturday
the PI is presenting the literature review on Tuesday,01_Tuesday
Please ensure the incubator is cleaned by Sunday,06_Sunday
Sarah scheduled the MRI scan for Tuesday,01_Tuesday
Prof. Kim will finalize the PCR results on Saturday,05_Saturday
Raj is responsible for the morning rounds on Sunday,06_Sunday
Fatima scheduled the MRI scan for Friday,04_Friday
the nurse scheduled the MRI scan for Thursday,03_Thursday
Prof. Kim will finalize the PCR results on Tuesday,01_Tuesday
the supervisor is responsible for the morning rounds on Friday,04_Friday
the technician will finalize the PCR results on Sunday,06_Sunday
James is presenting the literature review on Sunday,06_Sunday
the nurse is responsible for the morning rounds on Monday,00_Monday
Fatima scheduled the MRI scan for Monday,00_Monday
Raj noted a discrepancy in the logs from Sunday,06_Sunday
Raj will finalize the PCR results on Monday,00_Monday
The weekly lab sync has been moved to Tuesday,01_Tuesday
Charlie is responsible for the morning rounds on Tuesday,01_Tuesday
Yuki is presenting the literature review on Saturday,05_Saturday
James will finalize the PCR results on Monday,00_Monday
The autoclave is out of service until Saturday,05_Saturday
Kevin is responsible for the morning rounds on Tuesday,01_Tuesday
Dr. Chen is presenting the literature review on Saturday,05_Saturday
James noted a discrepancy in the logs from Monday,00_Monday
James is presenting the literature review on Saturday,05_Saturday
The longitudinal study concludes on Friday,04_Friday
The longitudinal study concludes on Sunday,06_Sunday
Prof. Wang will finalize the PCR results on Monday,00_Monday
Charlie will finalize the PCR results on Saturday,05_Saturday
the coordinator will finalize the PCR results on Wednesday,02_Wednesday
the PI scheduled the MRI scan for Wednesday,02_Wednesday
Raj will finalize the PCR results on Thursday,03_Thursday
Prof. Wang noted a discrepancy in the logs from Friday,04_Friday
The final abstract is due this Monday,00_Monday
Sarah is presenting the literature review on Sunday,06_Sunday
Dr. Chen is responsible for the morning rounds on Monday,00_Monday
Charlie will finalize the PCR results on Thursday,03_Thursday
Prof. Müller will finalize the PCR results on Friday,04_Friday
Elena is presenting the literature review on Wednesday,02_Wednesday
Charlie is responsible for the morning rounds on Friday,04_Friday
The final abstract is due this Tuesday,01_Tuesday
the nurse scheduled the MRI scan for Sunday,06_Sunday
the supervisor is presenting the literature review on Wednesday,02_Wednesday
Dr. Chen noted a discrepancy in the logs from Tuesday,01_Tuesday
Dr. Chen will finalize the PCR results on Friday,04_Friday
Elena is responsible for the morning rounds on Monday,00_Monday
Liam will finalize the PCR results on Saturday,05_Saturday
Elena scheduled the MRI scan for Sunday,06_Sunday
The chemical waste pickup is every Tuesday,01_Tuesday
Yuki noted a discrepancy in the logs from Thursday,03_Thursday
the technician scheduled the MRI scan for Saturday,05_Saturday
Omar noted a discrepancy in the logs from Saturday,05_Saturday
Prof. Wang will finalize the PCR results on Thursday,03_Thursday
the nurse noted a discrepancy in the logs from Thursday,03_Thursday
Elena will finalize the PCR results on Friday,04_Friday
We will start the sequencing run on Thursday,03_Thursday
Yuki will finalize the PCR results on Saturday,05_Saturday
The department seminar is hosted on Monday,00_Monday
Liam will finalize the PCR results on Wednesday,02_Wednesday
Charlie noted a discrepancy in the logs from Wednesday,02_Wednesday
Elena will finalize the PCR results on Sunday,06_Sunday
Amara noted a discrepancy in the logs from Thursday,03_Thursday
Amara scheduled the MRI scan for Friday,04_Friday
Maria will finalize the PCR results on Monday,00_Monday
Prof. Kim scheduled the MRI scan for Friday,04_Friday
the analyst will finalize the PCR results on Saturday,05_Saturday
Maria scheduled the MRI scan for Monday,00_Monday
Dr. Rossi noted a discrepancy in the logs from Wednesday,02_Wednesday
Dr. Chen noted a discrepancy in the logs from Monday,00_Monday
The shipment of reagents is scheduled for Saturday,05_Saturday
the technician is responsible for the morning rounds on Sunday,06_Sunday
Maria scheduled the MRI scan for Wednesday,02_Wednesday
Re-calibrate the mass spectrometer on Monday,00_Monday
Our collaborator is visiting the facility on Tuesday,01_Tuesday
Re-calibrate the mass spectrometer on Saturday,05_Saturday
Raj is presenting the literature review on Tuesday,01_Tuesday
Alice is responsible for the morning rounds on Friday,04_Friday
Raj noted a discrepancy in the logs from Thursday,03_Thursday
the nurse will finalize the PCR results on Monday,00_Monday
Kevin noted a discrepancy in the logs from Friday,04_Friday
Elena noted a discrepancy in the logs from Wednesday,02_Wednesday
Dr. Rossi will finalize the PCR results on Saturday,05_Saturday
Amara is responsible for the morning rounds on Thursday,03_Thursday
The ethics committee will meet on Tuesday,01_Tuesday
Elena is responsible for the morning rounds on Thursday,03_Thursday
Elena scheduled the MRI scan for Tuesday,01_Tuesday
Maria is responsible for the morning rounds on Friday,04_Friday
Amara is responsible for the morning rounds on Saturday,05_Saturday
the coordinator is responsible for the morning rounds on Sunday,06_Sunday
The final abstract is due this Wednesday,02_Wednesday
Dr. Rossi is presenting the literature review on Tuesday,01_Tuesday
Raj scheduled the MRI scan for Monday,00_Monday
Kevin is presenting the literature review on Thursday,03_Thursday
Dr. Patel is presenting the literature review on Saturday,05_Saturday
Liam noted a discrepancy in the logs from Tuesday,01_Tuesday
Bob is responsible for the morning rounds on Friday,04_Friday
Kevin noted a discrepancy in the logs from Wednesday,02_Wednesday
Prof. Kim scheduled the MRI scan for Wednesday,02_Wednesday
Dr. Patel will finalize the PCR results on Friday,04_Friday
James is responsible for the morning rounds on Sunday,06_Sunday
Prof. Wang is responsible for the morning rounds on Wednesday,02_Wednesday
the intern noted a discrepancy in the logs from Wednesday,02_Wednesday
the postdoc is presenting the literature review on Wednesday,02_Wednesday
Are we still on track for the launch this Monday,00_Monday
Dr. Patel scheduled the MRI scan for Tuesday,01_Tuesday
Dr. Chen scheduled the MRI scan for Monday,00_Monday
the coordinator will finalize the PCR results on Friday,04_Friday
Data backup must be completed every Saturday,05_Saturday
Sarah will finalize the PCR results on Thursday,03_Thursday
Bob noted a discrepancy in the logs from Tuesday,01_Tuesday
the nurse scheduled the MRI scan for Saturday,05_Saturday
Prof. Müller scheduled the MRI scan for Monday,00_Monday
Prof. Müller is responsible for the morning rounds on Friday,04_Friday
Please verify the freezer temperature logs for Friday,04_Friday
Elena noted a discrepancy in the logs from Friday,04_Friday
Prof. Wang is presenting the literature review on Wednesday,02_Wednesday
Prof. Kim will finalize the PCR results on Wednesday,02_Wednesday
the technician is presenting the literature review on Sunday,06_Sunday
the PI will finalize the PCR results on Sunday,06_Sunday
the coordinator scheduled the MRI scan for Thursday,03_Thursday
Dr. Chen is responsible for the morning rounds on Saturday,05_Saturday
Dr. Smith scheduled the MRI scan for Wednesday,02_Wednesday
Alice is presenting the literature review on Sunday,06_Sunday
Is the centrifuge maintenance occurring on Wednesday,02_Wednesday
the nurse noted a discrepancy in the logs from Saturday,05_Saturday
the coordinator is presenting the literature review on Saturday,05_Saturday
Bob scheduled the MRI scan for Wednesday,02_Wednesday
Dr. Rossi is presenting the literature review on Friday,04_Friday
James noted a discrepancy in the logs from Tuesday,01_Tuesday
Raj scheduled the MRI scan for Wednesday,02_Wednesday
Check the titration levels again on Saturday,05_Saturday
the intern noted a discrepancy in the logs from Thursday,03_Thursday
Charlie scheduled the MRI scan for Friday,04_Friday
the postdoc is presenting the literature review on Sunday,06_Sunday
Dr. Chen scheduled the MRI scan for Friday,04_Friday
The statistical analysis will be performed on Sunday,06_Sunday
Omar is presenting the literature review on Wednesday,02_Wednesday
The lab will be closed for the holiday on Wednesday,02_Wednesday
The chemical waste pickup is every Saturday,05_Saturday
Kevin noted a discrepancy in the logs from Sunday,06_Sunday
the supervisor scheduled the MRI scan for Saturday,05_Saturday
Dr. Okafor will finalize the PCR results on Tuesday,01_Tuesday
Fatima noted a discrepancy in the logs from Monday,00_Monday
Omar is responsible for the morning rounds on Monday,00_Monday
Elena noted a discrepancy in the logs from Thursday,03_Thursday
Alice is responsible for the morning rounds on Thursday,03_Thursday
Bob is responsible for the morning rounds on Sunday,06_Sunday
James is responsible for the morning rounds on Friday,04_Friday
the intern will finalize the PCR results on Wednesday,02_Wednesday
Yuki noted a discrepancy in the logs from Monday,00_Monday
Liam noted a discrepancy in the logs from Monday,00_Monday
Dr. Rossi scheduled the MRI scan for Thursday,03_Thursday
Dr. Smith will finalize the PCR results on Tuesday,01_Tuesday
Our collaborator is visiting the facility on Thursday,03_Thursday
Yuki scheduled the MRI scan for Friday,04_Friday
Is the centrifuge maintenance occurring on Tuesday,01_Tuesday
Prof. Wang scheduled the MRI scan for Saturday,05_Saturday
Fatima will finalize the PCR results on Friday,04_Friday
Prof. Kim is responsible for the morning rounds on Tuesday,01_Tuesday
Data backup must be completed every Sunday,06_Sunday
Charlie is presenting the literature review on Wednesday,02_Wednesday
Maria will finalize the PCR results on Friday,04_Friday
Fatima is presenting the literature review on Saturday,05_Saturday
Kevin scheduled the MRI scan for Friday,04_Friday
Dr. Smith is presenting the literature review on Wednesday,02_Wednesday
Amara is presenting the literature review on Tuesday,01_Tuesday
Dr. Patel will finalize the PCR results on Saturday,05_Saturday
The ethics committee will meet on Monday,00_Monday
the coordinator will finalize the PCR results on Sunday,06_Sunday
Dr. Smith noted a discrepancy in the logs from Saturday,05_Saturday
Prof. Müller will finalize the PCR results on Wednesday,02_Wednesday
Liam is presenting the literature review on Tuesday,01_Tuesday
the nurse scheduled the MRI scan for Friday,04_Friday
Fatima is responsible for the morning rounds on Saturday,05_Saturday
Prof. Wang is responsible for the morning rounds on Thursday,03_Thursday
Omar will finalize the PCR results on Tuesday,01_Tuesday
the supervisor will finalize the PCR results on Friday,04_Friday
the intern will finalize the PCR results on Saturday,05_Saturday
Raj scheduled the MRI scan for Saturday,05_Saturday
the PI is presenting the literature review on Thursday,03_Thursday
Dr. Chen is responsible for the morning rounds on Thursday,03_Thursday
Please ensure the incubator is cleaned by Saturday,05_Saturday
Kevin is presenting the literature review on Monday,00_Monday
the nurse will finalize the PCR results on Thursday,03_Thursday
the intern is presenting the literature review on Wednesday,02_Wednesday
Alice noted a discrepancy in the logs from Saturday,05_Saturday
Liam will finalize the PCR results on Friday,04_Friday
the PI scheduled the MRI scan for Friday,04_Friday
Dr. Rossi is presenting the literature review on Saturday,05_Saturday
Raj noted a discrepancy in the logs from Monday,00_Monday
The clinical trial phase begins this Wednesday,02_Wednesday
the technician is responsible for the morning rounds on Monday,00_Monday
Check the titration levels again on Tuesday,01_Tuesday
the PI is responsible for the morning rounds on Thursday,03_Thursday
Maria noted a discrepancy in the logs from Sunday,06_Sunday
the technician scheduled the MRI scan for Sunday,06_Sunday
Please verify the freezer temperature logs for Thursday,03_Thursday
the supervisor is presenting the literature review on Thursday,03_Thursday
Maria is presenting the literature review on Saturday,05_Saturday
the analyst is responsible for the morning rounds on Wednesday,02_Wednesday
Charlie is responsible for the morning rounds on Monday,00_Monday
James is presenting the literature review on Thursday,03_Thursday
the intern scheduled the MRI scan for Wednesday,02_Wednesday
Prof. Wang will finalize the PCR results on Sunday,06_Sunday
We will start the sequencing run on Monday,00_Monday
Please verify the freezer temperature logs for Sunday,06_Sunday
Maria is presenting the literature review on Tuesday,01_Tuesday
Omar is responsible for the morning rounds on Saturday,05_Saturday
Fatima will finalize the PCR results on Sunday,06_Sunday
We expect the peer review feedback by Monday,00_Monday
Raj scheduled the MRI scan for Sunday,06_Sunday
Fatima noted a discrepancy in the logs from Sunday,06_Sunday
The department seminar is hosted on Tuesday,01_Tuesday
the intern scheduled the MRI scan for Thursday,03_Thursday
Alice will finalize the PCR results on Saturday,05_Saturday
Prof. Müller is presenting the literature review on Wednesday,02_Wednesday
We expect the peer review feedback by Friday,04_Friday
Elena noted a discrepancy in the logs from Tuesday,01_Tuesday
the supervisor scheduled the MRI scan for Friday,04_Friday
Liam scheduled the MRI scan for Thursday,03_Thursday
The weekly lab sync has been moved to Saturday,05_Saturday
Dr. Okafor scheduled the MRI scan for Friday,04_Friday
Is the centrifuge maintenance occurring on Saturday,05_Saturday
James is presenting the literature review on Monday,00_Monday
the PI will finalize the PCR results on Tuesday,01_Tuesday
Elena is responsible for the morning rounds on Tuesday,01_Tuesday
The statistical analysis will be performed on Wednesday,02_Wednesday
Prof. Wang is responsible for the morning rounds on Tuesday,01_Tuesday
Prof. Wang noted a discrepancy in the logs from Monday,00_Monday
Please ensure the incubator is cleaned by Friday,04_Friday
Dr. Rossi will finalize the PCR results on Wednesday,02_Wednesday
Prof. Kim is presenting the literature review on Thursday,03_Thursday
the coordinator scheduled the MRI scan for Sunday,06_Sunday
Charlie will finalize the PCR results on Sunday,06_Sunday
Dr. Chen noted a discrepancy in the logs from Friday,04_Friday
the supervisor scheduled the MRI scan for Tuesday,01_Tuesday
Omar noted a discrepancy in the logs from Tuesday,01_Tuesday
Dr. Smith is presenting the literature review on Saturday,05_Saturday
Prof. Müller will finalize the PCR results on Sunday,06_Sunday
Sarah is responsible for the morning rounds on Saturday,05_Saturday
Submit the grant proposal before Sunday,06_Sunday
the postdoc will finalize the PCR results on Thursday,03_Thursday
the postdoc will finalize the PCR results on Monday,00_Monday
Dr. Okafor scheduled the MRI scan for Tuesday,01_Tuesday
the technician is responsible for the morning rounds on Tuesday,01_Tuesday
The autoclave is out of service until Sunday,06_Sunday
James will finalize the PCR results on Tuesday,01_Tuesday
the PI will finalize the PCR results on Saturday,05_Saturday
Fatima will finalize the PCR results on Tuesday,01_Tuesday
Dr. Patel is responsible for the morning rounds on Tuesday,01_Tuesday
Prof. Müller scheduled the MRI scan for Friday,04_Friday
Prof. Wang is responsible for the morning rounds on Friday,04_Friday
the supervisor scheduled the MRI scan for Wednesday,02_Wednesday
Amara scheduled the MRI scan for Wednesday,02_Wednesday
Prof. Kim noted a discrepancy in the logs from Wednesday,02_Wednesday
Raj noted a discrepancy in the logs from Friday,04_Friday
Prof. Kim is responsible for the morning rounds on Monday,00_Monday
the coordinator scheduled the MRI scan for Wednesday,02_Wednesday
Charlie scheduled the MRI scan for Saturday,05_Saturday
Omar noted a discrepancy in the logs from Wednesday,02_Wednesday
Dr. Chen is presenting the literature review on Sunday,06_Sunday
Yuki will finalize the PCR results on Sunday,06_Sunday
Omar is presenting the literature review on Thursday,03_Thursday
Dr. Patel noted a discrepancy in the logs from Saturday,05_Saturday
the postdoc is presenting the literature review on Friday,04_Friday
The liquid nitrogen refill happens on Saturday,05_Saturday
the coordinator is presenting the literature review on Friday,04_Friday
Liam is responsible for the morning rounds on Wednesday,02_Wednesday
James is presenting the literature review on Wednesday,02_Wednesday
Prof. Müller scheduled the MRI scan for Saturday,05_Saturday
Prof. Kim is responsible for the morning rounds on Friday,04_Friday
Prof. Wang noted a discrepancy in the logs from Saturday,05_Saturday
Yuki is responsible for the morning rounds on Friday,04_Friday
the technician noted a discrepancy in the logs from Thursday,03_Thursday
the coordinator is presenting the literature review on Sunday,06_Sunday
Elena will finalize the PCR results on Thursday,03_Thursday
Charlie is responsible for the morning rounds on Saturday,05_Saturday
Bob will finalize the PCR results on Tuesday,01_Tuesday
Maria scheduled the MRI scan for Sunday,06_Sunday
the coordinator noted a discrepancy in the logs from Monday,00_Monday
Dr. Okafor is presenting the literature review on Wednesday,02_Wednesday
Please ensure the incubator is cleaned by Monday,00_Monday
Check the titration levels again on Wednesday,02_Wednesday
Fatima is presenting the literature review on Wednesday,02_Wednesday
Bob noted a discrepancy in the logs from Sunday,06_Sunday
Liam scheduled the MRI scan for Saturday,05_Saturday
Dr. Rossi scheduled the MRI scan for Friday,04_Friday
Amara is presenting the literature review on Saturday,05_Saturday
Prof. Kim noted a discrepancy in the logs from Saturday,05_Saturday
Yuki noted a discrepancy in the logs from Sunday,06_Sunday
Yuki scheduled the MRI scan for Thursday,03_Thursday
Sarah noted a discrepancy in the logs from Monday,00_Monday
Amara noted a discrepancy in the logs from Sunday,06_Sunday
Maria scheduled the MRI scan for Thursday,03_Thursday
The statistical analysis will be performed on Thursday,03_Thursday
Prof. Kim is responsible for the morning rounds on Thursday,03_Thursday
Alice is responsible for the morning rounds on Tuesday,01_Tuesday
Liam scheduled the MRI scan for Friday,04_Friday
the analyst scheduled the MRI scan for Friday,04_Friday
the coordinator scheduled the MRI scan for Monday,00_Monday
the PI is responsible for the morning rounds on Saturday,05_Saturday
Raj is responsible for the morning rounds on Thursday,03_Thursday
the technician scheduled the MRI scan for Wednesday,02_Wednesday
The sample size will be recalculated on Thursday,03_Thursday
Dr. Rossi will finalize the PCR results on Friday,04_Friday
Data backup must be completed every Thursday,03_Thursday
Prof. Wang is presenting the literature review on Tuesday,01_Tuesday
Kevin noted a discrepancy in the logs from Tuesday,01_Tuesday
Kevin is responsible for the morning rounds on Saturday,05_Saturday
Kevin scheduled the MRI scan for Thursday,03_Thursday
Sarah is presenting the literature review on Tuesday,01_Tuesday
Dr. Okafor scheduled the MRI scan for Saturday,05_Saturday
Sarah noted a discrepancy in the logs from Tuesday,01_Tuesday
Dr. Smith is presenting the literature review on Friday,04_Friday
the intern is responsible for the morning rounds on Wednesday,02_Wednesday
Our collaborator is visiting the facility on Friday,04_Friday
Dr. Okafor noted a discrepancy in the logs from Thursday,03_Thursday
Bob is presenting the literature review on Wednesday,02_Wednesday
Dr. Patel is responsible for the morning rounds on Monday,00_Monday
Alice is presenting the literature review on Monday,00_Monday
the nurse is presenting the literature review on Monday,00_Monday
the intern is responsible for the morning rounds on Tuesday,01_Tuesday
Dr. Chen scheduled the MRI scan for Saturday,05_Saturday
the analyst scheduled the MRI scan for Wednesday,02_Wednesday
Dr. Patel will finalize the PCR results on Wednesday,02_Wednesday
Dr. Chen will finalize the PCR results on Wednesday,02_Wednesday
Omar is presenting the literature review on Sunday,06_Sunday
Amara scheduled the MRI scan for Thursday,03_Thursday
James scheduled the MRI scan for Saturday,05_Saturday
Dr. Rossi scheduled the MRI scan for Wednesday,02_Wednesday
the coordinator scheduled the MRI scan for Saturday,05_Saturday
the postdoc is responsible for the morning rounds on Friday,04_Friday
the coordinator will finalize the PCR results on Saturday,05_Saturday
Elena is presenting the literature review on Friday,04_Friday
the PI will finalize the PCR results on Monday,00_Monday
Raj is presenting the literature review on Sunday,06_Sunday
the intern noted a discrepancy in the logs from Sunday,06_Sunday
The microscope calibration is due on Thursday,03_Thursday
Fatima scheduled the MRI scan for Saturday,05_Saturday
