Sentence,Label
the PI confirmed the calibration was done in October,09_October
The seasonal survey is conducted each December,11_December
The cohort study enrollment opens in April,03_April
the technician will submit the annual report in August,07_August
Fatima noted the equipment arrived in April,03_April
Dr. Patel plans to defend the thesis in May,04_May
The review board meets annually in May,04_May
James confirmed the calibration was done in May,04_May
Maria presented the interim findings in June,05_June
Prof. Kim presented the interim findings in March,02_March
The reagent stock is replenished every August,07_August
The review board meets annually in October,09_October
Maria finalized the analysis in September,08_September
the PI presented the interim findings in March,02_March
Prof. Kim plans to defend the thesis in June,05_June
Amara noted the equipment arrived in September,08_September
Maria plans to defend the thesis in July,06_July
Bob confirmed the calibration was done in April,03_April
Raj returned from fieldwork in June,05_June
the analyst plans to defend the thesis in July,06_July
Elena finalized the analysis in April,03_April
The accreditation review is scheduled for June,05_June
Amara recorded the highest yield in September,08_September
Kevin confirmed the calibration was done in June,05_June
the supervisor returned from fieldwork in September,08_September
the analyst finalized the analysis in November,10_November
The conference is scheduled for February,01_February
the postdoc noticed the anomaly first appeared in April,03_April
the postdoc returned from fieldwork in September,08_September
Dr. Chen noted the equipment arrived in May,04_May
Dr. Smith noticed the anomaly first appeared in July,06_July
Dr. Smith noticed the anomaly first appeared in March,02_March
The grant deadline falls in May,04_May
The protocol amendment was approved in August,07_August
Prof. Müller returned from fieldwork in March,02_March
The reagent stock is replenished every October,09_October
James returned from fieldwork in December,11_December
the coordinator recorded the highest yield in September,08_September
Raj noted the equipment arrived in January,00_January
Raj finalized the analysis in September,08_September
The symposium takes place every May,04_May
the technician returned from fieldwork in June,05_June
the nurse plans to defend the thesis in April,03_April
The reagent stock is replenished every January,00_January
the coordinator finalized the analysis in February,01_February
Kevin recorded the highest yield in January,00_January
Omar noted the equipment arrived in November,10_November
James confirmed the calibration was done in February,01_February
The lab will be closed for two weeks in March,02_March
the intern finalized the analysis in March,02_March
The journal submission window opens in November,10_November
Yuki will submit the annual report in February,01_February
Yuki recorded the highest yield in April,03_April
The reagent stock is replenished every September,08_September
James plans to defend the thesis in July,06_July
the nurse recorded the highest yield in January,00_January
the PI confirmed the calibration was done in February,01_February
the supervisor will submit the annual report in March,02_March
James finalized the analysis in March,02_March
Alice plans to defend the thesis in December,11_December
The conference is scheduled for November,10_November
Dr. Okafor finalized the analysis in November,10_November
Bob noticed the anomaly first appeared in June,05_June
Sarah presented the interim findings in July,06_July
The cohort study enrollment opens in September,08_September
The reagent stock is replenished every May,04_May
The fiscal year closes at the end of July,06_July
The accreditation review is scheduled for May,04_May
The review board meets annually in June,05_June
Maria returned from fieldwork in September,08_September
Animal migration peaks in December,11_December
the postdoc recorded the highest yield in March,02_March
Charlie noticed the anomaly first appeared in January,00_January
Sarah finalized the analysis in May,04_May
Amara will submit the annual report in July,06_July
The lab renovation is planned for April,03_April
Amara finalized the analysis in March,02_March
The pilot study wrapped up in January,00_January
Kevin returned from fieldwork in October,09_October
Dr. Okafor will submit the annual report in February,01_February
The accreditation review is scheduled for July,06_July
Elena recorded the highest yield in January,00_January
the technician noted the equipment arrived in May,04_May
Kevin confirmed the calibration was done in December,11_December
the PI presented the interim findings in December,11_December
Dr. Chen will submit the annual report in January,00_January
The symposium takes place every January,00_January
Yuki noted the equipment arrived in August,07_August
Dr. Patel returned from fieldwork in August,07_August
The journal submission window opens in June,05_June
Dr. Patel finalized the analysis in August,07_August
the intern returned from fieldwork in December,11_December
Amara returned from fieldwork in October,09_October
The reagent stock is replenished every July,06_July
Maria confirmed the calibration was done in December,11_December
Charlie plans to defend the thesis in April,03_April
the postdoc will submit the annual report in December,11_December
Liam returned from fieldwork in November,10_November
The lab will be closed for two weeks in June,05_June
the nurse plans to defend the thesis in September,08_September
Alice confirmed the calibration was done in September,08_September
Dr. Rossi finalized the analysis in October,09_October
Dr. Smith presented the interim findings in February,01_February
The seasonal survey is conducted each November,10_November
Liam returned from fieldwork in April,03_April
Charlie presented the interim findings in December,11_December
Dr. Okafor noticed the anomaly first appeared in June,05_June
Prof. Müller noticed the anomaly first appeared in January,00_January
Prof. Kim noted the equipment arrived in May,04_May
Maria presented the interim findings in July,06_July
the technician recorded the highest yield in January,00_January
The lab renovation is planned for March,02_March
Bob noted the equipment arrived in January,00_January
the supervisor noted the equipment arrived in November,10_November
the intern plans to defend the thesis in January,00_January
Dr. Smith plans to defend the thesis in August,07_August
Prof. Müller recorded the highest yield in July,06_July
the intern will submit the annual report in January,00_January
Prof. Kim will submit the annual report in April,03_April
Bob will submit the annual report in April,03_April
Dr. Patel returned from fieldwork in March,02_March
the analyst noticed the anomaly first appeared in March,02_March
The accreditation review is scheduled for April,03_April
Prof. Wang will submit the annual report in August,07_August
the supervisor noticed the anomaly first appeared in March,02_March
the nurse confirmed the calibration was done in November,10_November
the coordinator confirmed the calibration was done in July,06_July
The accreditation review is scheduled for August,07_August
Maria will submit the annual report in April,03_April
The lab renovation is planned for July,06_July
the PI noticed the anomaly first appeared in December,11_December
Elena finalized the analysis in December,11_December
The fellowship applications are due in February,01_February
The onboarding of new staff happens every September,08_September
the intern noticed the anomaly first appeared in December,11_December
the PI will submit the annual report in September,08_September
Yuki finalized the analysis in June,05_June
Dr. Chen plans to defend the thesis in June,05_June
The grant deadline falls in April,03_April
the coordinator confirmed the calibration was done in December,11_December
Liam plans to defend the thesis in July,06_July
Liam recorded the highest yield in May,04_May
Dr. Okafor presented the interim findings in January,00_January
Field data collection begins in January,00_January
the PI confirmed the calibration was done in June,05_June
the analyst returned from fieldwork in February,01_February
Sample collection was completed in April,03_April
Fatima plans to defend the thesis in May,04_May
The seasonal survey is conducted each July,06_July
Omar finalized the analysis in January,00_January
Maria will submit the annual report in September,08_September
the coordinator finalized the analysis in November,10_November
the intern confirmed the calibration was done in April,03_April
Sarah recorded the highest yield in September,08_September
The accreditation review is scheduled for March,02_March
the supervisor presented the interim findings in July,06_July
Sarah presented the interim findings in October,09_October
Elena noted the equipment arrived in October,09_October
Amara presented the interim findings in January,00_January
The symposium takes place every November,10_November
Omar noted the equipment arrived in April,03_April
Sarah will submit the annual report in July,06_July
The journal submission window opens in May,04_May
Animal migration peaks in August,07_August
Charlie will submit the annual report in May,04_May
Fatima recorded the highest yield in September,08_September
the coordinator plans to defend the thesis in December,11_December
Prof. Müller noticed the anomaly first appeared in May,04_May
Dr. Patel finalized the analysis in November,10_November
The pilot study wrapped up in February,01_February
Alice returned from fieldwork in October,09_October
Animal migration peaks in May,04_May
Prof. Wang confirmed the calibration was done in October,09_October
James plans to defend the thesis in March,02_March
Raj presented the interim findings in March,02_March
The protocol amendment was approved in July,06_July
The pilot study wrapped up in April,03_April
Sample collection was completed in November,10_November
Elena will submit the annual report in February,01_February
Maria noticed the anomaly first appeared in June,05_June
Elena plans to defend the thesis in January,00_January
the nurse presented the interim findings in June,05_June
the analyst returned from fieldwork in June,05_June
the postdoc presented the interim findings in May,04_May
Prof. Wang recorded the highest yield in August,07_August
the nurse plans to defend the thesis in December,11_December
Elena finalized the analysis in September,08_September
Prof. Kim presented the interim findings in September,08_September
Elena presented the interim findings in February,01_February
The journal submission window opens in September,08_September
The review board meets annually in November,10_November
Amara presented the interim findings in March,02_March
Sample collection was completed in July,06_July
Sarah noticed the anomaly first appeared in May,04_May
Omar will submit the annual report in March,02_March
the coordinator plans to defend the thesis in January,00_January
The onboarding of new staff happens every October,09_October
Dr. Okafor recorded the highest yield in February,01_February
The fellowship applications are due in June,05_June
the technician noted the equipment arrived in April,03_April
the analyst returned from fieldwork in November,10_November
Dr. Patel confirmed the calibration was done in March,02_March
The seasonal survey is conducted each August,07_August
Field data collection begins in December,11_December
Bob noticed the anomaly first appeared in March,02_March
the nurse noted the equipment arrived in October,09_October
Dr. Chen returned from fieldwork in March,02_March
the postdoc finalized the analysis in June,05_June
the intern presented the interim findings in May,04_May
The fellowship applications are due in January,00_January
The conference is scheduled for June,05_June
the intern returned from fieldwork in November,10_November
Raj noted the equipment arrived in November,10_November
the analyst finalized the analysis in October,09_October
Prof. Wang presented the interim findings in February,01_February
the intern presented the interim findings in October,09_October
The seasonal survey is conducted each January,00_January
Prof. Müller confirmed the calibration was done in May,04_May
The fiscal year closes at the end of February,01_February
Prof. Kim finalized the analysis in October,09_October
Dr. Patel plans to defend the thesis in November,10_November
Yuki will submit the annual report in January,00_January
the PI will submit the annual report in June,05_June
the coordinator returned from fieldwork in January,00_January
Charlie presented the interim findings in September,08_September
Fatima plans to defend the thesis in November,10_November
Yuki will submit the annual report in November,10_November
the intern finalized the analysis in February,01_February
Maria presented the interim findings in August,07_August
Maria noted the equipment arrived in January,00_January
Amara returned from fieldwork in May,04_May
the intern finalized the analysis in August,07_August
Raj returned from fieldwork in November,10_November
The fiscal year closes at the end of May,04_May
The review board meets annually in March,02_March
The lab will be closed for two weeks in July,06_July
Fatima presented the interim findings in February,01_February
The lab renovation is planned for August,07_August
the analyst noted the equipment arrived in March,02_March
Dr. Smith recorded the highest yield in November,10_November
The accreditation review is scheduled for February,01_February
Fatima confirmed the calibration was done in January,00_January
the analyst finalized the analysis in January,00_January
The symposium takes place every April,03_April
The fiscal year closes at the end of October,09_October
Dr. Patel noticed the anomaly first appeared in July,06_July
Dr. Okafor will submit the annual report in November,10_November
Bob will submit the annual report in July,06_July
Animal migration peaks in March,02_March
the PI returned from fieldwork in April,03_April
Prof. Müller recorded the highest yield in February,01_February
the supervisor noticed the anomaly first appeared in November,10_November
Dr. Rossi will submit the annual report in November,10_November
The protocol amendment was approved in October,09_October
The cohort study enrollment opens in June,05_June
The journal submission window opens in January,00_January
Yuki confirmed the calibration was done in May,04_May
Dr. Chen finalized the analysis in June,05_June
The accreditation review is scheduled for September,08_September
The fiscal year closes at the end of April,03_April
Yuki finalized the analysis in August,07_August
the nurse confirmed the calibration was done in June,05_June
Amara presented the interim findings in May,04_May
The protocol amendment was approved in June,05_June
The review board meets annually in February,01_February
Elena finalized the analysis in May,04_May
Bob plans to defend the thesis in June,05_June
Field data collection begins in November,10_November
Bob noted the equipment arrived in August,07_August
Animal migration peaks in November,10_November
the analyst returned from fieldwork in March,02_March
Prof. Müller noticed the anomaly first appeared in March,02_March
James noted the equipment arrived in May,04_May
The fellowship applications are due in December,11_December
Bob noted the equipment arrived in February,01_February
The reagent stock is replenished every November,10_November
the intern noted the equipment arrived in April,03_April
Sarah confirmed the calibration was done in October,09_October
the technician presented the interim findings in February,01_February
The symposium takes place every August,07_August
The reagent stock is replenished every June,05_June
Omar presented the interim findings in January,00_January
Charlie returned from fieldwork in June,05_June
The pilot study wrapped up in December,11_December
Dr. Rossi returned from fieldwork in October,09_October
The review board meets annually in September,08_September
Alice recorded the highest yield in August,07_August
Dr. Rossi recorded the highest yield in July,06_July
The review board meets annually in January,00_January
The conference is scheduled for July,06_July
the coordinator returned from fieldwork in December,11_December
Elena confirmed the calibration was done in April,03_April
Yuki recorded the highest yield in March,02_March
Alice noticed the anomaly first appeared in March,02_March
The onboarding of new staff happens every January,00_January
Prof. Kim noted the equipment arrived in November,10_November
Dr. Rossi presented the interim findings in September,08_September
Kevin will submit the annual report in July,06_July
Dr. Chen noticed the anomaly first appeared in April,03_April
Liam noted the equipment arrived in June,05_June
Dr. Okafor recorded the highest yield in July,06_July
Kevin returned from fieldwork in November,10_November
Animal migration peaks in July,06_July
the postdoc presented the interim findings in February,01_February
Amara recorded the highest yield in July,06_July
Prof. Wang noticed the anomaly first appeared in December,11_December
The journal submission window opens in February,01_February
James will submit the annual report in December,11_December
Raj finalized the analysis in April,03_April
Maria recorded the highest yield in November,10_November
the intern confirmed the calibration was done in July,06_July
Prof. Kim will submit the annual report in December,11_December
Dr. Smith confirmed the calibration was done in January,00_January
Bob returned from fieldwork in April,03_April
Yuki returned from fieldwork in February,01_February
Omar confirmed the calibration was done in October,09_October
Alice returned from fieldwork in June,05_June
the intern will submit the annual report in May,04_May
Dr. Rossi noted the equipment arrived in January,00_January
The journal submission window opens in December,11_December
Prof. Kim returned from fieldwork in October,09_October
The breeding season peaks in June,05_June
the supervisor presented the interim findings in May,04_May
the postdoc noted the equipment arrived in March,02_March
the analyst noted the equipment arrived in October,09_October
James finalized the analysis in February,01_February
the technician will submit the annual report in March,02_March
The funding cycle resets each April,03_April
The seasonal survey is conducted each May,04_May
Yuki confirmed the calibration was done in October,09_October
the supervisor recorded the highest yield in February,01_February
Prof. Kim noted the equipment arrived in April,03_April
Maria finalized the analysis in April,03_April
Prof. Wang recorded the highest yield in March,02_March
Fatima returned from fieldwork in September,08_September
Dr. Patel presented the interim findings in March,02_March
Yuki recorded the highest yield in September,08_September
The protocol amendment was approved in March,02_March
James noted the equipment arrived in July,06_July
The protocol amendment was approved in April,03_April
The symposium takes place every March,02_March
Alice plans to defend the thesis in January,00_January
Alice finalized the analysis in October,09_October
Amara noticed the anomaly first appeared in April,03_April
the intern returned from fieldwork in May,04_May
The cohort study enrollment opens in December,11_December
Dr. Okafor presented the interim findings in May,04_May
the postdoc confirmed the calibration was done in March,02_March
The seasonal survey is conducted each June,05_June
the coordinator confirmed the calibration was done in November,10_November
Elena plans to defend the thesis in September,08_September
The cohort study enrollment opens in January,00_January
Fatima recorded the highest yield in August,07_August
Dr. Okafor plans to defend the thesis in October,09_October
Sarah returned from fieldwork in January,00_January
the coordinator noticed the anomaly first appeared in June,05_June
Omar will submit the annual report in November,10_November
Liam confirmed the calibration was done in March,02_March
the intern plans to defend the thesis in February,01_February
Prof. Wang recorded the highest yield in January,00_January
the nurse plans to defend the thesis in February,01_February
Omar confirmed the calibration was done in November,10_November
Maria noticed the anomaly first appeared in August,07_August
Raj confirmed the calibration was done in June,05_June
Kevin finalized the analysis in August,07_August
Bob finalized the analysis in December,11_December
The grant deadline falls in February,01_February
Dr. Patel confirmed the calibration was done in May,04_May
the technician will submit the annual report in October,09_October
The fellowship applications are due in September,08_September
James recorded the highest yield in May,04_May
Maria plans to defend the thesis in August,07_August
Field data collection begins in March,02_March
Amara noted the equipment arrived in August,07_August
Prof. Wang recorded the highest yield in November,10_November
Elena recorded the highest yield in March,02_March
Amara noted the equipment arrived in June,05_June
Kevin noticed the anomaly first appeared in September,08_September
The protocol amendment was approved in September,08_September
Fatima plans to defend the thesis in July,06_July
The breeding season peaks in August,07_August
Raj will submit the annual report in May,04_May
The onboarding of new staff happens every April,03_April
Dr. Patel will submit the annual report in May,04_May
the technician presented the interim findings in May,04_May
Kevin plans to defend the thesis in July,06_July
Prof. Wang confirmed the calibration was done in September,08_September
Maria noticed the anomaly first appeared in February,01_February
Omar noticed the anomaly first appeared in June,05_June
Fatima returned from fieldwork in December,11_December
The conference is scheduled for September,08_September
Dr. Okafor finalized the analysis in March,02_March
The fellowship applications are due in May,04_May
the PI noted the equipment arrived in September,08_September
Charlie will submit the annual report in October,09_October
Yuki noted the equipment arrived in December,11_December
Alice noted the equipment arrived in January,00_January
Bob recorded the highest yield in May,04_May
Charlie recorded the highest yield in December,11_December
The funding cycle resets each November,10_November
the supervisor returned from fieldwork in April,03_April
The cohort study enrollment opens in February,01_February
The conference is scheduled for March,02_March
the analyst noted the equipment arrived in November,10_November
Yuki plans to defend the thesis in April,03_April
Maria noticed the anomaly first appeared in October,09_October
The journal submission window opens in August,07_August
Kevin returned from fieldwork in August,07_August
The grant deadline falls in June,05_June
Dr. Okafor plans to defend the thesis in May,04_May
the nurse noticed the anomaly first appeared in June,05_June
Bob finalized the analysis in November,10_November
James finalized the analysis in November,10_November
The grant deadline falls in July,06_July
Kevin noticed the anomaly first appeared in April,03_April
Prof. Wang recorded the highest yield in May,04_May
Liam plans to defend the thesis in September,08_September
Raj presented the interim findings in May,04_May
Fatima will submit the annual report in July,06_July
The conference is scheduled for October,09_October
Sarah returned from fieldwork in August,07_August
the technician recorded the highest yield in February,01_February
Sarah presented the interim findings in September,08_September
Kevin will submit the annual report in May,04_May
Dr. Okafor noted the equipment arrived in May,04_May
Yuki plans to defend the thesis in November,10_November
Prof. Müller noticed the anomaly first appeared in October,09_October
Fatima will submit the annual report in September,08_September
Sarah returned from fieldwork in October,09_October
Yuki noticed the anomaly first appeared in October,09_October
Sarah finalized the analysis in September,08_September
the supervisor plans to defend the thesis in February,01_February
Prof. Kim finalized the analysis in May,04_May
The reagent stock is replenished every April,03_April
Omar finalized the analysis in March,02_March
Kevin noted the equipment arrived in November,10_November
Omar returned from fieldwork in May,04_May
Dr. Patel recorded the highest yield in December,11_December
Dr. Okafor noted the equipment arrived in June,05_June
Sarah will submit the annual report in December,11_December
The lab renovation is planned for February,01_February
Charlie will submit the annual report in June,05_June
The protocol amendment was approved in November,10_November
Animal migration peaks in October,09_October
The accreditation review is scheduled for November,10_November
the postdoc returned from fieldwork in January,00_January
Prof. Müller plans to defend the thesis in March,02_March
Animal migration peaks in September,08_September
the technician plans to defend the thesis in November,10_November
the intern presented the interim findings in November,10_November
the coordinator returned from fieldwork in February,01_February
Amara will submit the annual report in November,10_November
Prof. Kim confirmed the calibration was done in February,01_February
the nurse confirmed the calibration was done in April,03_April
Dr. Chen will submit the annual report in September,08_September
James confirmed the calibration was done in March,02_March
The protocol amendment was approved in May,04_May
Prof. Wang noted the equipment arrived in August,07_August
The fiscal year closes at the end of August,07_August
Liam returned from fieldwork in May,04_May
Yuki noticed the anomaly first appeared in January,00_January
Kevin noted the equipment arrived in July,06_July
Bob noticed the anomaly first appeared in February,01_February
the supervisor plans to defend the thesis in December,11_December
Sample collection was completed in May,04_May
the nurse finalized the analysis in July,06_July
Omar returned from fieldwork in December,11_December
Maria will submit the annual report in October,09_October
Dr. Okafor finalized the analysis in January,00_January
The lab will be closed for two weeks in August,07_August
Dr. Patel recorded the highest yield in June,05_June
Dr. Okafor returned from fieldwork in January,00_January
Omar returned from fieldwork in October,09_October
the coordinator returned from fieldwork in June,05_June
The funding cycle resets each October,09_October
The breeding season peaks in April,03_April
Prof. Wang presented the interim findings in May,04_May
Amara finalized the analysis in October,09_October
The lab renovation is planned for December,11_December
Charlie recorded the highest yield in May,04_May
The funding cycle resets each December,11_December
the PI noticed the anomaly first appeared in January,00_January
Dr. Okafor will submit the annual report in December,11_December
Dr. Okafor noted the equipment arrived in December,11_December
The funding cycle resets each March,02_March
Dr. Chen will submit the annual report in June,05_June
Prof. Wang noted the equipment arrived in December,11_December
Amara finalized the analysis in June,05_June
Sarah noted the equipment arrived in August,07_August
Charlie confirmed the calibration was done in November,10_November
the analyst presented the interim findings in July,06_July
The onboarding of new staff happens every May,04_May
The fellowship applications are due in November,10_November
Field data collection begins in August,07_August
the postdoc confirmed the calibration was done in October,09_October
the intern plans to defend the thesis in August,07_August
Kevin finalized the analysis in March,02_March
Dr. Okafor noted the equipment arrived in July,06_July
Field data collection begins in September,08_September
Prof. Müller noted the equipment arrived in June,05_June
The cohort study enrollment opens in March,02_March
Dr. Smith noted the equipment arrived in June,05_June
Charlie plans to defend the thesis in December,11_December
the nurse presented the interim findings in July,06_July
Prof. Wang noticed the anomaly first appeared in April,03_April
Liam plans to defend the thesis in October,09_October
the postdoc returned from fieldwork in October,09_October
Sarah returned from fieldwork in May,04_May
The lab will be closed for two weeks in December,11_December
The breeding season peaks in January,00_January
Animal migration peaks in January,00_January
the supervisor returned from fieldwork in July,06_July
Maria noticed the anomaly first appeared in July,06_July
The journal submission window opens in April,03_April
The pilot study wrapped up in October,09_October
The cohort study enrollment opens in November,10_November
Prof. Wang will submit the annual report in September,08_September
Prof. Müller finalized the analysis in October,09_October
The lab renovation is planned for January,00_January
The reagent stock is replenished every December,11_December
Alice recorded the highest yield in July,06_July
the postdoc presented the interim findings in March,02_March
the postdoc returned from fieldwork in May,04_May
Elena will submit the annual report in November,10_November
Kevin recorded the highest yield in June,05_June
Omar will submit the annual report in June,05_June
Prof. Wang noted the equipment arrived in January,00_January
the supervisor presented the interim findings in January,00_January
James plans to defend the thesis in October,09_October
The journal submission window opens in July,06_July
the nurse presented the interim findings in May,04_May
The fiscal year closes at the end of March,02_March
the coordinator will submit the annual report in February,01_February
the analyst returned from fieldwork in January,00_January
Elena noted the equipment arrived in August,07_August
the nurse noticed the anomaly first appeared in March,02_March
The conference is scheduled for April,03_April
Maria finalized the analysis in June,05_June
the intern presented the interim findings in February,01_February
Maria plans to defend the thesis in October,09_October
Elena returned from fieldwork in August,07_August
Omar finalized the analysis in April,03_April
Charlie finalized the analysis in August,07_August
Charlie noticed the anomaly first appeared in October,09_October
Kevin finalized the analysis in December,11_December
The grant deadline falls in August,07_August
The funding cycle resets each June,05_June
Dr. Chen noticed the anomaly first appeared in December,11_December
Field data collection begins in June,05_June
Sarah will submit the annual report in September,08_September
Dr. Smith finalized the analysis in April,03_April
The pilot study wrapped up in July,06_July
the technician recorded the highest yield in December,11_December
Bob noted the equipment arrived in April,03_April
the technician noticed the anomaly first appeared in August,07_August
Bob plans to defend the thesis in January,00_January
Sarah plans to defend the thesis in October,09_October
Dr. Smith will submit the annual report in August,07_August
Raj presented the interim findings in December,11_December
The onboarding of new staff happens every March,02_March
Elena noticed the anomaly first appeared in August,07_August
Raj confirmed the calibration was done in April,03_April
Prof. Müller noted the equipment arrived in February,01_February
Elena noted the equipment arrived in September,08_September
Kevin recorded the highest yield in December,11_December
Elena noted the equipment arrived in June,05_June
the postdoc recorded the highest yield in August,07_August
Bob plans to defend the thesis in February,01_February
the postdoc presented the interim findings in September,08_September
Kevin finalized the analysis in September,08_September
Dr. Patel plans to defend the thesis in December,11_December
the technician will submit the annual report in September,08_September
the postdoc recorded the highest yield in September,08_September
Prof. Kim returned from fieldwork in December,11_December
the supervisor noted the equipment arrived in July,06_July
Dr. Chen presented the interim findings in December,11_December
the analyst plans to defend the thesis in March,02_March
Raj recorded the highest yield in October,09_October
the technician returned from fieldwork in March,02_March
Charlie noted the equipment arrived in January,00_January
Prof. Müller noted the equipment arrived in January,00_January
Alice noticed the anomaly first appeared in May,04_May
the supervisor returned from fieldwork in February,01_February
The lab will be closed for two weeks in May,04_May
Bob will submit the annual report in August,07_August
Kevin returned from fieldwork in March,02_March
The fellowship applications are due in October,09_October
the technician confirmed the calibration was done in August,07_August
Charlie will submit the annual report in December,11_December
the PI presented the interim findings in July,06_July
the coordinator noted the equipment arrived in May,04_May
Charlie noticed the anomaly first appeared in July,06_July
Prof. Wang will submit the annual report in December,11_December
Prof. Wang presented the interim findings in December,11_December
Dr. Okafor confirmed the calibration was done in January,00_January
Dr. Okafor finalized the analysis in May,04_May
Fatima confirmed the calibration was done in February,01_February
The funding cycle resets each May,04_May
the nurse confirmed the calibration was done in August,07_August
The breeding season peaks in November,10_November
Fatima noticed the anomaly first appeared in January,00_January
Dr. Smith returned from fieldwork in January,00_January
the technician noted the equipment arrived in November,10_November
Amara presented the interim findings in February,01_February
the supervisor recorded the highest yield in January,00_January
Bob noted the equipment arrived in July,06_July
the PI presented the interim findings in May,04_May
Yuki noted the equipment arrived in May,04_May
the technician recorded the highest yield in March,02_March
the analyst noted the equipment arrived in April,03_April
Maria noticed the anomaly first appeared in November,10_November
The conference is scheduled for May,04_May
Kevin presented the interim findings in December,11_December
Dr. Rossi confirmed the calibration was done in July,06_July
Maria noted the equipment arrived in April,03_April
Dr. Smith will submit the annual report in June,05_June
The grant deadline falls in November,10_November
Dr. Patel returned from fieldwork in May,04_May
Prof. Müller finalized the analysis in June,05_June
Prof. Wang returned from fieldwork in October,09_October
the analyst will submit the annual report in April,03_April
Sarah returned from fieldwork in February,01_February
The fellowship applications are due in July,06_July
The grant deadline falls in December,11_December
The pilot study wrapped up in May,04_May
Alice noticed the anomaly first appeared in January,00_January
Yuki recorded the highest yield in July,06_July
Dr. Smith returned from fieldwork in March,02_March
