Sentence,Label
Samples were collected from a living fern,01_fern
Dr. Chen noted that the diet study examined a bird,12_bird
the technician photographed what appeared to be a shrub,04_shrub
the supervisor spent the summer studying a local bird,12_bird
Conservation efforts focused on preserving the fish,09_fish
Dr. Smith photographed what appeared to be a moss,00_moss
Raj cultured a colony derived from a tree,05_tree
The fossil record shows evidence of the ancient amphibian,10_amphibian
Charlie confirmed the endangered status of the grass,02_grass
Dr. Rossi cultured a colony derived from a bird,12_bird
The ecology report focused on the local tree,05_tree
Kevin observed the behavior of a wild arachnid,07_arachnid
The fossil record shows evidence of the ancient bird,12_bird
Fatima confirmed the endangered status of the amphibian,10_amphibian
Maria confirmed the endangered status of the insect,06_insect
the nurse photographed what appeared to be a shrub,04_shrub
Bob tagged and released the captured fish,09_fish
Kevin observed the behavior of a wild grass,02_grass
the postdoc tagged and released the captured flower,03_flower
Prof. Müller extracted RNA from the tissue of a bird,12_bird
Dr. Rossi noted that the diet study examined a mammal,13_mammal
Charlie photographed what appeared to be a moss,00_moss
Prof. Kim observed the behavior of a wild moss,00_moss
the coordinator documented the habitat of the bird,12_bird
Fatima extracted RNA from the tissue of a moss,00_moss
The museum exhibit featured a preserved fern,01_fern
The ecology report focused on the local arachnid,07_arachnid
the technician cultured a colony derived from a amphibian,10_amphibian
The biodiversity index recorded the presence of a insect,06_insect
The fossil record shows evidence of the ancient arachnid,07_arachnid
Dr. Okafor photographed what appeared to be a fish,09_fish
Kevin spent the summer studying a local fern,01_fern
The researcher identified the specimen as a flower,03_flower
The museum exhibit featured a preserved bird,12_bird
Alice photographed what appeared to be a insect,06_insect
Dr. Smith noted that the diet study examined a bird,12_bird
Dr. Smith observed the behavior of a wild arachnid,07_arachnid
Bob tagged and released the captured reptile,11_reptile
Dr. Chen confirmed the endangered status of the tree,05_tree
Prof. Müller tagged and released the captured shrub,04_shrub
the coordinator spent the summer studying a local mammal,13_mammal
the intern photographed what appeared to be a mammal,13_mammal
Biochemists extracted compounds from the arachnid,07_arachnid
Prof. Kim extracted RNA from the tissue of a fern,01_fern
Prof. Müller trained for years on identifying a mammal,13_mammal
the coordinator trained for years on identifying a crustacean,08_crustacean
The genome was successfully sequenced from a amphibian,10_amphibian
The field guide confirmed the find was a insect,06_insect
Charlie trained for years on identifying a crustacean,08_crustacean
the nurse tagged and released the captured crustacean,08_crustacean
the analyst documented the habitat of the tree,05_tree
the intern cultured a colony derived from a fern,01_fern
the postdoc confirmed the endangered status of the moss,00_moss
Prof. Wang trained for years on identifying a arachnid,07_arachnid
the intern spent the summer studying a local grass,02_grass
The invasive species turned out to be a shrub,04_shrub
Prof. Müller noted that the diet study examined a grass,02_grass
Prof. Wang photographed what appeared to be a insect,06_insect
Environmental impact was assessed for the insect,06_insect
the PI photographed what appeared to be a reptile,11_reptile
The sanctuary was established to protect the moss,00_moss
Maria extracted RNA from the tissue of a crustacean,08_crustacean
The genome was successfully sequenced from a moss,00_moss
Prof. Kim extracted RNA from the tissue of a tree,05_tree
Dr. Smith cultured a colony derived from a grass,02_grass
Bob documented the habitat of the grass,02_grass
The grant funded a three-year study of the crustacean,08_crustacean
Dr. Okafor noted that the diet study examined a amphibian,10_amphibian
The genome was successfully sequenced from a reptile,11_reptile
Dr. Okafor photographed what appeared to be a moss,00_moss
Dr. Rossi documented the habitat of the shrub,04_shrub
Elena tagged and released the captured reptile,11_reptile
The nature documentary featured the remarkable tree,05_tree
Kevin documented the habitat of the mammal,13_mammal
Sarah documented the habitat of the moss,00_moss
Charlie extracted RNA from the tissue of a fish,09_fish
The biodiversity index recorded the presence of a fern,01_fern
The invasive species turned out to be a moss,00_moss
Liam spent the summer studying a local moss,00_moss
Liam noted that the diet study examined a amphibian,10_amphibian
Prof. Wang photographed what appeared to be a crustacean,08_crustacean
the analyst photographed what appeared to be a tree,05_tree
Yuki documented the habitat of the tree,05_tree
Dr. Rossi spent the summer studying a local tree,05_tree
Omar noted that the diet study examined a shrub,04_shrub
The biodiversity index recorded the presence of a flower,03_flower
Dr. Chen trained for years on identifying a tree,05_tree
the technician extracted RNA from the tissue of a amphibian,10_amphibian
Children in the class were asked to draw a amphibian,10_amphibian
Prof. Kim photographed what appeared to be a moss,00_moss
Environmental impact was assessed for the fish,09_fish
Elena observed the behavior of a wild arachnid,07_arachnid
Prof. Kim cultured a colony derived from a moss,00_moss
Fatima cultured a colony derived from a fern,01_fern
Omar trained for years on identifying a crustacean,08_crustacean
the PI confirmed the endangered status of the tree,05_tree
Conservation efforts focused on preserving the grass,02_grass
Environmental impact was assessed for the bird,12_bird
The ecology report focused on the local reptile,11_reptile
Biochemists extracted compounds from the shrub,04_shrub
the PI observed the behavior of a wild mammal,13_mammal
Kevin documented the habitat of the amphibian,10_amphibian
Omar trained for years on identifying a moss,00_moss
The field guide confirmed the find was a crustacean,08_crustacean
Prof. Wang extracted RNA from the tissue of a arachnid,07_arachnid
Environmental impact was assessed for the shrub,04_shrub
Maria tagged and released the captured moss,00_moss
James photographed what appeared to be a flower,03_flower
Elena photographed what appeared to be a arachnid,07_arachnid
Dr. Smith cultured a colony derived from a moss,00_moss
Sarah observed the behavior of a wild moss,00_moss
the coordinator cultured a colony derived from a arachnid,07_arachnid
The sanctuary was established to protect the flower,03_flower
The invasive species turned out to be a fish,09_fish
Dr. Chen photographed what appeared to be a fern,01_fern
Sarah documented the habitat of the arachnid,07_arachnid
Biochemists extracted compounds from the mammal,13_mammal
The fossil record shows evidence of the ancient tree,05_tree
The nature documentary featured the remarkable mammal,13_mammal
The biodiversity index recorded the presence of a bird,12_bird
Elena extracted RNA from the tissue of a insect,06_insect
Alice trained for years on identifying a arachnid,07_arachnid
Children in the class were asked to draw a grass,02_grass
Bob extracted RNA from the tissue of a moss,00_moss
Prof. Kim confirmed the endangered status of the fish,09_fish
The biome is dominated by the grass,02_grass
Omar confirmed the endangered status of the arachnid,07_arachnid
Amara confirmed the endangered status of the grass,02_grass
The museum exhibit featured a preserved insect,06_insect
Omar documented the habitat of the amphibian,10_amphibian
Dr. Smith noted that the diet study examined a shrub,04_shrub
Fatima photographed what appeared to be a fish,09_fish
Dr. Chen observed the behavior of a wild shrub,04_shrub
The museum exhibit featured a preserved mammal,13_mammal
Omar extracted RNA from the tissue of a fish,09_fish
the technician observed the behavior of a wild crustacean,08_crustacean
The grant funded a three-year study of the fern,01_fern
the analyst extracted RNA from the tissue of a crustacean,08_crustacean
The biodiversity index recorded the presence of a mammal,13_mammal
Elena documented the habitat of the mammal,13_mammal
The field guide confirmed the find was a grass,02_grass
the technician confirmed the endangered status of the grass,02_grass
the PI cultured a colony derived from a insect,06_insect
the analyst extracted RNA from the tissue of a flower,03_flower
The museum exhibit featured a preserved fish,09_fish
Amara noted that the diet study examined a flower,03_flower
Charlie confirmed the endangered status of the fish,09_fish
Dr. Patel extracted RNA from the tissue of a flower,03_flower
Prof. Kim confirmed the endangered status of the crustacean,08_crustacean
Children in the class were asked to draw a arachnid,07_arachnid
James spent the summer studying a local grass,02_grass
the intern documented the habitat of the flower,03_flower
The museum exhibit featured a preserved tree,05_tree
Dr. Chen cultured a colony derived from a bird,12_bird
Conservation efforts focused on preserving the shrub,04_shrub
the analyst noted that the diet study examined a fish,09_fish
Maria confirmed the endangered status of the arachnid,07_arachnid
Elena extracted RNA from the tissue of a mammal,13_mammal
Prof. Wang observed the behavior of a wild reptile,11_reptile
Fatima trained for years on identifying a shrub,04_shrub
the coordinator observed the behavior of a wild grass,02_grass
Prof. Müller cultured a colony derived from a insect,06_insect
Maria observed the behavior of a wild flower,03_flower
Fatima extracted RNA from the tissue of a mammal,13_mammal
the nurse observed the behavior of a wild moss,00_moss
Prof. Wang extracted RNA from the tissue of a flower,03_flower
the coordinator tagged and released the captured crustacean,08_crustacean
Samples were collected from a living reptile,11_reptile
Charlie documented the habitat of the fern,01_fern
Omar trained for years on identifying a grass,02_grass
The biome is dominated by the tree,05_tree
Environmental impact was assessed for the reptile,11_reptile
Environmental impact was assessed for the amphibian,10_amphibian
Bob trained for years on identifying a flower,03_flower
Yuki trained for years on identifying a fern,01_fern
Maria observed the behavior of a wild fish,09_fish
the nurse extracted RNA from the tissue of a mammal,13_mammal
The nature documentary featured the remarkable insect,06_insect
The biome is dominated by the fish,09_fish
the analyst photographed what appeared to be a flower,03_flower
Bob noted that the diet study examined a insect,06_insect
Yuki trained for years on identifying a fish,09_fish
the PI trained for years on identifying a shrub,04_shrub
Omar trained for years on identifying a mammal,13_mammal
Maria photographed what appeared to be a fish,09_fish
DNA sequencing confirmed the sample came from a fern,01_fern
the postdoc noted that the diet study examined a arachnid,07_arachnid
the supervisor documented the habitat of the tree,05_tree
the PI spent the summer studying a local moss,00_moss
The genome was successfully sequenced from a bird,12_bird
The biodiversity index recorded the presence of a grass,02_grass
The biology textbook chapter covered the tree,05_tree
Maria extracted RNA from the tissue of a fish,09_fish
Samples were collected from a living insect,06_insect
The nature documentary featured the remarkable bird,12_bird
Raj spent the summer studying a local bird,12_bird
James confirmed the endangered status of the amphibian,10_amphibian
Dr. Okafor noted that the diet study examined a bird,12_bird
The researcher identified the specimen as a grass,02_grass
Dr. Chen noted that the diet study examined a fern,01_fern
The nature documentary featured the remarkable arachnid,07_arachnid
The fossil record shows evidence of the ancient fish,09_fish
Environmental impact was assessed for the flower,03_flower
the postdoc photographed what appeared to be a grass,02_grass
Liam extracted RNA from the tissue of a shrub,04_shrub
Prof. Kim noted that the diet study examined a flower,03_flower
James spent the summer studying a local reptile,11_reptile
Liam noted that the diet study examined a reptile,11_reptile
Prof. Müller extracted RNA from the tissue of a tree,05_tree
Prof. Wang trained for years on identifying a bird,12_bird
Maria extracted RNA from the tissue of a fern,01_fern
Sarah trained for years on identifying a bird,12_bird
The ecology report focused on the local amphibian,10_amphibian
the analyst observed the behavior of a wild grass,02_grass
Charlie cultured a colony derived from a grass,02_grass
The ecology report focused on the local insect,06_insect
the technician confirmed the endangered status of the insect,06_insect
The fossil record shows evidence of the ancient mammal,13_mammal
The invasive species turned out to be a insect,06_insect
the coordinator documented the habitat of the mammal,13_mammal
Dr. Patel observed the behavior of a wild arachnid,07_arachnid
The fossil record shows evidence of the ancient shrub,04_shrub
Alice observed the behavior of a wild amphibian,10_amphibian
Dr. Okafor observed the behavior of a wild arachnid,07_arachnid
Dr. Patel confirmed the endangered status of the bird,12_bird
Dr. Okafor spent the summer studying a local fern,01_fern
Prof. Wang extracted RNA from the tissue of a shrub,04_shrub
Fatima noted that the diet study examined a mammal,13_mammal
the analyst tagged and released the captured fern,01_fern
Dr. Rossi photographed what appeared to be a grass,02_grass
Prof. Müller observed the behavior of a wild mammal,13_mammal
Elena extracted RNA from the tissue of a fish,09_fish
Bob spent the summer studying a local grass,02_grass
The field guide confirmed the find was a tree,05_tree
Yuki noted that the diet study examined a insect,06_insect
Liam spent the summer studying a local arachnid,07_arachnid
Conservation efforts focused on preserving the crustacean,08_crustacean
Kevin confirmed the endangered status of the moss,00_moss
the analyst noted that the diet study examined a flower,03_flower
the nurse documented the habitat of the tree,05_tree
Dr. Rossi observed the behavior of a wild tree,05_tree
the PI trained for years on identifying a mammal,13_mammal
Elena trained for years on identifying a fern,01_fern
The biodiversity index recorded the presence of a reptile,11_reptile
Prof. Müller trained for years on identifying a fern,01_fern
Sarah cultured a colony derived from a reptile,11_reptile
Prof. Kim observed the behavior of a wild amphibian,10_amphibian
the postdoc cultured a colony derived from a shrub,04_shrub
Yuki noted that the diet study examined a moss,00_moss
James documented the habitat of the crustacean,08_crustacean
The museum exhibit featured a preserved reptile,11_reptile
The biome is dominated by the moss,00_moss
Dr. Chen documented the habitat of the insect,06_insect
the coordinator confirmed the endangered status of the mammal,13_mammal
Liam documented the habitat of the grass,02_grass
the coordinator extracted RNA from the tissue of a shrub,04_shrub
Dr. Patel documented the habitat of the crustacean,08_crustacean
the technician cultured a colony derived from a arachnid,07_arachnid
DNA sequencing confirmed the sample came from a arachnid,07_arachnid
Dr. Rossi trained for years on identifying a reptile,11_reptile
The grant funded a three-year study of the flower,03_flower
Kevin photographed what appeared to be a arachnid,07_arachnid
The grant funded a three-year study of the mammal,13_mammal
Samples were collected from a living tree,05_tree
Dr. Smith trained for years on identifying a shrub,04_shrub
Raj spent the summer studying a local shrub,04_shrub
Prof. Kim photographed what appeared to be a amphibian,10_amphibian
Dr. Smith confirmed the endangered status of the fish,09_fish
the PI tagged and released the captured amphibian,10_amphibian
the postdoc noted that the diet study examined a fish,09_fish
Amara cultured a colony derived from a tree,05_tree
Kevin photographed what appeared to be a flower,03_flower
Liam extracted RNA from the tissue of a bird,12_bird
DNA sequencing confirmed the sample came from a fish,09_fish
Dr. Okafor noted that the diet study examined a insect,06_insect
Yuki tagged and released the captured amphibian,10_amphibian
Prof. Wang tagged and released the captured reptile,11_reptile
The biome is dominated by the reptile,11_reptile
the analyst spent the summer studying a local shrub,04_shrub
Liam tagged and released the captured fern,01_fern
The museum exhibit featured a preserved flower,03_flower
the analyst extracted RNA from the tissue of a bird,12_bird
The invasive species turned out to be a tree,05_tree
the coordinator extracted RNA from the tissue of a insect,06_insect
Yuki photographed what appeared to be a bird,12_bird
The biology textbook chapter covered the grass,02_grass
Raj trained for years on identifying a insect,06_insect
James tagged and released the captured moss,00_moss
Dr. Chen extracted RNA from the tissue of a crustacean,08_crustacean
DNA sequencing confirmed the sample came from a shrub,04_shrub
The biology textbook chapter covered the fern,01_fern
Dr. Smith cultured a colony derived from a amphibian,10_amphibian
Raj photographed what appeared to be a flower,03_flower
The grant funded a three-year study of the bird,12_bird
Amara cultured a colony derived from a bird,12_bird
Prof. Müller extracted RNA from the tissue of a shrub,04_shrub
Amara documented the habitat of the reptile,11_reptile
The field guide confirmed the find was a arachnid,07_arachnid
Liam observed the behavior of a wild crustacean,08_crustacean
The nature documentary featured the remarkable grass,02_grass
Sarah observed the behavior of a wild crustacean,08_crustacean
Fatima extracted RNA from the tissue of a insect,06_insect
The sanctuary was established to protect the insect,06_insect
Charlie trained for years on identifying a shrub,04_shrub
the technician photographed what appeared to be a grass,02_grass
Bob photographed what appeared to be a grass,02_grass
Children in the class were asked to draw a tree,05_tree
Dr. Chen tagged and released the captured tree,05_tree
Alice cultured a colony derived from a reptile,11_reptile
Amara noted that the diet study examined a bird,12_bird
Maria documented the habitat of the grass,02_grass
The biome is dominated by the arachnid,07_arachnid
the intern confirmed the endangered status of the tree,05_tree
Raj tagged and released the captured reptile,11_reptile
Elena trained for years on identifying a tree,05_tree
Dr. Smith cultured a colony derived from a insect,06_insect
Liam photographed what appeared to be a crustacean,08_crustacean
Alice spent the summer studying a local grass,02_grass
The sanctuary was established to protect the bird,12_bird
The ecosystem depends heavily on the shrub,04_shrub
the intern observed the behavior of a wild grass,02_grass
Fatima trained for years on identifying a mammal,13_mammal
James noted that the diet study examined a insect,06_insect
the postdoc photographed what appeared to be a arachnid,07_arachnid
the PI tagged and released the captured shrub,04_shrub
Elena confirmed the endangered status of the fern,01_fern
the coordinator tagged and released the captured insect,06_insect
Kevin cultured a colony derived from a crustacean,08_crustacean
Dr. Smith spent the summer studying a local reptile,11_reptile
Prof. Kim photographed what appeared to be a fern,01_fern
Dr. Rossi observed the behavior of a wild mammal,13_mammal
the supervisor observed the behavior of a wild insect,06_insect
Alice tagged and released the captured tree,05_tree
Dr. Chen trained for years on identifying a fern,01_fern
Samples were collected from a living flower,03_flower
Charlie observed the behavior of a wild grass,02_grass
The ecosystem depends heavily on the insect,06_insect
Biochemists extracted compounds from the fish,09_fish
The invasive species turned out to be a reptile,11_reptile
DNA sequencing confirmed the sample came from a bird,12_bird
the PI spent the summer studying a local grass,02_grass
the analyst spent the summer studying a local grass,02_grass
Dr. Chen photographed what appeared to be a shrub,04_shrub
Dr. Okafor documented the habitat of the moss,00_moss
Prof. Wang confirmed the endangered status of the reptile,11_reptile
Conservation efforts focused on preserving the insect,06_insect
the technician confirmed the endangered status of the tree,05_tree
the PI spent the summer studying a local reptile,11_reptile
Dr. Rossi cultured a colony derived from a tree,05_tree
Dr. Chen documented the habitat of the bird,12_bird
Dr. Patel confirmed the endangered status of the shrub,04_shrub
Elena cultured a colony derived from a fish,09_fish
The ecology report focused on the local mammal,13_mammal
Charlie photographed what appeared to be a reptile,11_reptile
the coordinator observed the behavior of a wild moss,00_moss
The sanctuary was established to protect the crustacean,08_crustacean
The researcher identified the specimen as a moss,00_moss
Raj trained for years on identifying a bird,12_bird
the supervisor trained for years on identifying a fish,09_fish
the technician photographed what appeared to be a mammal,13_mammal
The field guide confirmed the find was a reptile,11_reptile
Charlie spent the summer studying a local arachnid,07_arachnid
Dr. Patel photographed what appeared to be a shrub,04_shrub
Amara cultured a colony derived from a crustacean,08_crustacean
Kevin documented the habitat of the tree,05_tree
The biome is dominated by the amphibian,10_amphibian
The grant funded a three-year study of the arachnid,07_arachnid
DNA sequencing confirmed the sample came from a crustacean,08_crustacean
Yuki photographed what appeared to be a flower,03_flower
Dr. Patel trained for years on identifying a insect,06_insect
Prof. Kim confirmed the endangered status of the insect,06_insect
Kevin confirmed the endangered status of the mammal,13_mammal
Elena extracted RNA from the tissue of a grass,02_grass
The museum exhibit featured a preserved shrub,04_shrub
the supervisor noted that the diet study examined a tree,05_tree
the analyst trained for years on identifying a grass,02_grass
Dr. Smith documented the habitat of the bird,12_bird
Maria cultured a colony derived from a arachnid,07_arachnid
Yuki extracted RNA from the tissue of a tree,05_tree
The biome is dominated by the insect,06_insect
Alice cultured a colony derived from a flower,03_flower
DNA sequencing confirmed the sample came from a insect,06_insect
Elena noted that the diet study examined a mammal,13_mammal
James photographed what appeared to be a tree,05_tree
Kevin trained for years on identifying a grass,02_grass
Bob cultured a colony derived from a tree,05_tree
the technician tagged and released the captured insect,06_insect
Omar photographed what appeared to be a grass,02_grass
Elena photographed what appeared to be a reptile,11_reptile
Prof. Kim observed the behavior of a wild fish,09_fish
Amara observed the behavior of a wild mammal,13_mammal
Prof. Wang extracted RNA from the tissue of a crustacean,08_crustacean
the intern extracted RNA from the tissue of a fern,01_fern
Children in the class were asked to draw a shrub,04_shrub
Children in the class were asked to draw a crustacean,08_crustacean
Dr. Rossi spent the summer studying a local crustacean,08_crustacean
The ecosystem depends heavily on the flower,03_flower
Liam documented the habitat of the reptile,11_reptile
Kevin documented the habitat of the arachnid,07_arachnid
the technician documented the habitat of the tree,05_tree
Yuki noted that the diet study examined a mammal,13_mammal
The genome was successfully sequenced from a fish,09_fish
Bob noted that the diet study examined a fish,09_fish
The invasive species turned out to be a fern,01_fern
Liam extracted RNA from the tissue of a fern,01_fern
Fatima tagged and released the captured moss,00_moss
Prof. Wang photographed what appeared to be a fish,09_fish
The field guide confirmed the find was a fish,09_fish
Liam observed the behavior of a wild insect,06_insect
Dr. Smith noted that the diet study examined a tree,05_tree
the nurse documented the habitat of the reptile,11_reptile
The grant funded a three-year study of the shrub,04_shrub
the analyst documented the habitat of the grass,02_grass
Alice confirmed the endangered status of the bird,12_bird
The ecosystem depends heavily on the grass,02_grass
DNA sequencing confirmed the sample came from a grass,02_grass
Prof. Müller extracted RNA from the tissue of a moss,00_moss
the postdoc cultured a colony derived from a crustacean,08_crustacean
Bob spent the summer studying a local flower,03_flower
Amara cultured a colony derived from a fish,09_fish
Alice confirmed the endangered status of the grass,02_grass
The genome was successfully sequenced from a tree,05_tree
the coordinator photographed what appeared to be a bird,12_bird
Raj observed the behavior of a wild bird,12_bird
Maria cultured a colony derived from a crustacean,08_crustacean
the intern spent the summer studying a local insect,06_insect
The ecology report focused on the local fish,09_fish
the analyst noted that the diet study examined a insect,06_insect
James noted that the diet study examined a amphibian,10_amphibian
Alice extracted RNA from the tissue of a amphibian,10_amphibian
the nurse spent the summer studying a local mammal,13_mammal
Bob spent the summer studying a local arachnid,07_arachnid
Bob documented the habitat of the moss,00_moss
Dr. Okafor trained for years on identifying a insect,06_insect
The nature documentary featured the remarkable flower,03_flower
The researcher identified the specimen as a bird,12_bird
The biology textbook chapter covered the shrub,04_shrub
Prof. Kim extracted RNA from the tissue of a shrub,04_shrub
James trained for years on identifying a shrub,04_shrub
Alice trained for years on identifying a mammal,13_mammal
the coordinator observed the behavior of a wild shrub,04_shrub
the technician noted that the diet study examined a amphibian,10_amphibian
The fossil record shows evidence of the ancient reptile,11_reptile
Dr. Rossi trained for years on identifying a amphibian,10_amphibian
Maria photographed what appeared to be a bird,12_bird
the postdoc cultured a colony derived from a reptile,11_reptile
The researcher identified the specimen as a tree,05_tree
Prof. Wang observed the behavior of a wild crustacean,08_crustacean
Omar documented the habitat of the arachnid,07_arachnid
Liam photographed what appeared to be a mammal,13_mammal
The field guide confirmed the find was a bird,12_bird
Elena photographed what appeared to be a tree,05_tree
Dr. Patel trained for years on identifying a tree,05_tree
the PI tagged and released the captured fern,01_fern
The grant funded a three-year study of the tree,05_tree
Yuki noted that the diet study examined a tree,05_tree
The researcher identified the specimen as a crustacean,08_crustacean
Dr. Rossi confirmed the endangered status of the crustacean,08_crustacean
the supervisor cultured a colony derived from a tree,05_tree
Dr. Chen cultured a colony derived from a fern,01_fern
the supervisor extracted RNA from the tissue of a grass,02_grass
Biochemists extracted compounds from the crustacean,08_crustacean
Alice photographed what appeared to be a reptile,11_reptile
James observed the behavior of a wild amphibian,10_amphibian
The nature documentary featured the remarkable fern,01_fern
The biodiversity index recorded the presence of a crustacean,08_crustacean
Prof. Wang tagged and released the captured fern,01_fern
Samples were collected from a living fish,09_fish
the nurse documented the habitat of the crustacean,08_crustacean
James extracted RNA from the tissue of a crustacean,08_crustacean
Kevin photographed what appeared to be a amphibian,10_amphibian
Omar tagged and released the captured reptile,11_reptile
The biology textbook chapter covered the bird,12_bird
Dr. Smith confirmed the endangered status of the mammal,13_mammal
Yuki spent the summer studying a local bird,12_bird
The sanctuary was established to protect the grass,02_grass
the intern photographed what appeared to be a fern,01_fern
Omar confirmed the endangered status of the amphibian,10_amphibian
Dr. Okafor tagged and released the captured fern,01_fern
the analyst cultured a colony derived from a tree,05_tree
the intern confirmed the endangered status of the arachnid,07_arachnid
Amara extracted RNA from the tissue of a crustacean,08_crustacean
The sanctuary was established to protect the fish,09_fish
DNA sequencing confirmed the sample came from a amphibian,10_amphibian
Prof. Wang confirmed the endangered status of the fish,09_fish
Elena documented the habitat of the crustacean,08_crustacean
Fatima observed the behavior of a wild fish,09_fish
The genome was successfully sequenced from a arachnid,07_arachnid
Elena tagged and released the captured shrub,04_shrub
Dr. Rossi confirmed the endangered status of the arachnid,07_arachnid
The field guide confirmed the find was a mammal,13_mammal
Biochemists extracted compounds from the flower,03_flower
Biochemists extracted compounds from the reptile,11_reptile
The researcher identified the specimen as a shrub,04_shrub
Dr. Okafor spent the summer studying a local mammal,13_mammal
Prof. Müller photographed what appeared to be a fern,01_fern
James tagged and released the captured shrub,04_shrub
Fatima cultured a colony derived from a tree,05_tree
Charlie tagged and released the captured tree,05_tree
Conservation efforts focused on preserving the tree,05_tree
Alice confirmed the endangered status of the amphibian,10_amphibian
Biochemists extracted compounds from the bird,12_bird
the nurse noted that the diet study examined a reptile,11_reptile
the nurse cultured a colony derived from a tree,05_tree
Liam documented the habitat of the crustacean,08_crustacean
Maria extracted RNA from the tissue of a insect,06_insect
Dr. Rossi noted that the diet study examined a grass,02_grass
James trained for years on identifying a grass,02_grass
Dr. Smith observed the behavior of a wild fern,01_fern
The grant funded a three-year study of the fish,09_fish
the analyst trained for years on identifying a shrub,04_shrub
Biochemists extracted compounds from the grass,02_grass
Dr. Okafor spent the summer studying a local grass,02_grass
Prof. Müller confirmed the endangered status of the fern,01_fern
Bob documented the habitat of the arachnid,07_arachnid
Raj documented the habitat of the arachnid,07_arachnid
Samples were collected from a living mammal,13_mammal
The fossil record shows evidence of the ancient insect,06_insect
The invasive species turned out to be a grass,02_grass
The biome is dominated by the mammal,13_mammal
Prof. Müller spent the summer studying a local arachnid,07_arachnid
Conservation efforts focused on preserving the fern,01_fern
Dr. Okafor cultured a colony derived from a amphibian,10_amphibian
Conservation efforts focused on preserving the bird,12_bird
The biodiversity index recorded the presence of a moss,00_moss
the nurse noted that the diet study examined a crustacean,08_crustacean
Fatima trained for years on identifying a amphibian,10_amphibian
the analyst documented the habitat of the bird,12_bird
The ecology report focused on the local grass,02_grass
Raj observed the behavior of a wild crustacean,08_crustacean
The invasive species turned out to be a mammal,13_mammal
Children in the class were asked to draw a flower,03_flower
the postdoc noted that the diet study examined a reptile,11_reptile
Dr. Chen noted that the diet study examined a arachnid,07_arachnid
the nurse photographed what appeared to be a arachnid,07_arachnid
Elena confirmed the endangered status of the flower,03_flower
The researcher identified the specimen as a fish,09_fish
the coordinator cultured a colony derived from a reptile,11_reptile
The nature documentary featured the remarkable moss,00_moss
The researcher identified the specimen as a arachnid,07_arachnid
Sarah trained for years on identifying a crustacean,08_crustacean
Maria trained for years on identifying a reptile,11_reptile
Prof. Wang documented the habitat of the reptile,11_reptile
Fatima tagged and released the captured tree,05_tree
the technician observed the behavior of a wild insect,06_insect
The researcher identified the specimen as a amphibian,10_amphibian
The biology textbook chapter covered the fish,09_fish
Omar confirmed the endangered status of the grass,02_grass
Omar observed the behavior of a wild reptile,11_reptile
Charlie trained for years on identifying a grass,02_grass
the postdoc photographed what appeared to be a fish,09_fish
Sarah tagged and released the captured reptile,11_reptile
Raj cultured a colony derived from a moss,00_moss
The grant funded a three-year study of the moss,00_moss
the nurse photographed what appeared to be a moss,00_moss
Fatima extracted RNA from the tissue of a crustacean,08_crustacean
Prof. Müller spent the summer studying a local fish,09_fish
Dr. Smith noted that the diet study examined a mammal,13_mammal
Bob cultured a colony derived from a arachnid,07_arachnid
