Sentence,Label
Elena described the cleanroom as chilly,03_chilly
Elena reported the autoclave room as sweltering,08_sweltering
The incubation environment should remain scorching,09_scorching
the nurse recorded that the growth chamber felt cold,02_cold
Sarah measured the soil temperature as boiling,10_boiling
Bob described the cleanroom as boiling,10_boiling
the coordinator measured the soil temperature as scorching,09_scorching
Fatima recorded that the growth chamber felt chilly,03_chilly
Liam measured the soil temperature as sweltering,08_sweltering
The ventilation output is blowing cool,04_cool
Bob adjusted the thermostat because it was cold,02_cold
Dr. Smith reported the autoclave room as mild,05_mild
The reactor core temperature reads chilly,03_chilly
Patients reported feeling cold during the trial,02_cold
The reactor core temperature reads cold,02_cold
Kevin reported the autoclave room as cold,02_cold
Charlie flagged that the freezer felt warm,06_warm
the intern measured the soil temperature as warm,06_warm
Prof. Kim noted the sample chamber felt freezing,00_freezing
Amara adjusted the thermostat because it was freezing,00_freezing
the nurse reported the autoclave room as sweltering,08_sweltering
Kevin reported the autoclave room as scorching,09_scorching
Alice described the cleanroom as cold,02_cold
The drying chamber atmosphere is scorching,09_scorching
Dr. Okafor complained the office was mild,05_mild
Prof. Kim described the cleanroom as boiling,10_boiling
Omar complained the office was frigid,01_frigid
Patients reported feeling warm during the trial,06_warm
The curing oven is running boiling,10_boiling
the nurse complained the office was scorching,09_scorching
Dr. Smith reported the autoclave room as sweltering,08_sweltering
Fatima complained the office was cold,02_cold
Yuki measured the soil temperature as warm,06_warm
The fermentation tank is currently scorching,09_scorching
The water bath feels chilly,03_chilly
Kevin recorded that the growth chamber felt warm,06_warm
Raj reported the autoclave room as warm,06_warm
Bob reported the autoclave room as cool,04_cool
Raj measured the soil temperature as boiling,10_boiling
Yuki noted the sample chamber felt warm,06_warm
The reagent shelf area felt sweltering,08_sweltering
Sarah flagged that the freezer felt hot,07_hot
The bioreactor jacket temperature is warm,06_warm
the supervisor described the cleanroom as hot,07_hot
The incubation environment should remain chilly,03_chilly
Dr. Okafor adjusted the thermostat because it was mild,05_mild
the postdoc measured the soil temperature as cool,04_cool
The storage unit is running freezing,00_freezing
Kevin adjusted the thermostat because it was freezing,00_freezing
the nurse complained the office was sweltering,08_sweltering
Dr. Rossi reported the autoclave room as chilly,03_chilly
Volunteers rated the testing room as hot,07_hot
Yuki complained the office was warm,06_warm
Dr. Chen described the cleanroom as boiling,10_boiling
Maria recorded that the growth chamber felt sweltering,08_sweltering
The drying chamber atmosphere is chilly,03_chilly
Patients reported feeling boiling during the trial,10_boiling
Dr. Patel complained the office was warm,06_warm
Prof. Wang said the walk-in cooler felt boiling,10_boiling
Dr. Chen reported the autoclave room as warm,06_warm
Morning readings showed the habitat was freezing,00_freezing
The server room is dangerously chilly,03_chilly
Sarah described the cleanroom as freezing,00_freezing
Surface readings indicate conditions are sweltering,08_sweltering
The lab conditions today are cool,04_cool
Kevin measured the soil temperature as freezing,00_freezing
Dr. Rossi flagged that the freezer felt chilly,03_chilly
the analyst measured the soil temperature as mild,05_mild
Omar recorded that the growth chamber felt boiling,10_boiling
the intern measured the soil temperature as cool,04_cool
Sarah recorded that the growth chamber felt hot,07_hot
The ventilation output is blowing sweltering,08_sweltering
Liam described the cleanroom as sweltering,08_sweltering
Bob noted the sample chamber felt chilly,03_chilly
the technician complained the office was scorching,09_scorching
the PI described the cleanroom as scorching,09_scorching
Kevin complained the office was frigid,01_frigid
Field conditions were freezing during collection,00_freezing
the postdoc adjusted the thermostat because it was freezing,00_freezing
The greenhouse environment is hot,07_hot
Amara described the cleanroom as cold,02_cold
Prof. Wang reported the autoclave room as frigid,01_frigid
the intern measured the soil temperature as frigid,01_frigid
Dr. Smith complained the office was chilly,03_chilly
Amara complained the office was warm,06_warm
the technician flagged that the freezer felt mild,05_mild
The reactor core temperature reads cool,04_cool
Dr. Rossi measured the soil temperature as boiling,10_boiling
The greenhouse environment is scorching,09_scorching
Dr. Rossi complained the office was boiling,10_boiling
Prof. Müller described the cleanroom as scorching,09_scorching
the postdoc complained the office was warm,06_warm
the analyst adjusted the thermostat because it was cool,04_cool
The climate chamber was set to chilly,03_chilly
Amara said the walk-in cooler felt boiling,10_boiling
the coordinator said the walk-in cooler felt scorching,09_scorching
the analyst described the cleanroom as chilly,03_chilly
Dr. Patel recorded that the growth chamber felt warm,06_warm
Amara complained the office was hot,07_hot
Bob recorded that the growth chamber felt sweltering,08_sweltering
Dr. Smith measured the soil temperature as cool,04_cool
Alice said the walk-in cooler felt scorching,09_scorching
Field conditions were warm during collection,06_warm
Maria flagged that the freezer felt hot,07_hot
Prof. Wang described the cleanroom as warm,06_warm
Dr. Rossi flagged that the freezer felt warm,06_warm
the coordinator described the cleanroom as freezing,00_freezing
Dr. Smith adjusted the thermostat because it was cold,02_cold
Fatima complained the office was mild,05_mild
Ambient conditions in the corridor are freezing,00_freezing
Raj recorded that the growth chamber felt sweltering,08_sweltering
The greenhouse environment is mild,05_mild
Dr. Okafor reported the autoclave room as chilly,03_chilly
The lab conditions today are sweltering,08_sweltering
Ambient conditions in the corridor are scorching,09_scorching
the technician flagged that the freezer felt cool,04_cool
the coordinator described the cleanroom as frigid,01_frigid
Outside it is absolutely cold,02_cold
the nurse said the walk-in cooler felt scorching,09_scorching
The fermentation tank is currently warm,06_warm
Bob complained the office was mild,05_mild
Dr. Smith reported the autoclave room as hot,07_hot
The server room is dangerously mild,05_mild
Alice said the walk-in cooler felt cool,04_cool
Prof. Wang noted the sample chamber felt warm,06_warm
Alice noted the sample chamber felt freezing,00_freezing
Ambient conditions in the corridor are mild,05_mild
Dr. Chen flagged that the freezer felt cold,02_cold
Dr. Patel flagged that the freezer felt cold,02_cold
Prof. Wang flagged that the freezer felt mild,05_mild
the technician recorded that the growth chamber felt hot,07_hot
the PI said the walk-in cooler felt cool,04_cool
The storage unit is running scorching,09_scorching
Dr. Rossi reported the autoclave room as sweltering,08_sweltering
The incubation environment should remain boiling,10_boiling
Surface readings indicate conditions are hot,07_hot
Liam reported the autoclave room as freezing,00_freezing
Dr. Chen recorded that the growth chamber felt cold,02_cold
the technician reported the autoclave room as cool,04_cool
Amara adjusted the thermostat because it was hot,07_hot
Prof. Wang measured the soil temperature as hot,07_hot
Raj described the cleanroom as cool,04_cool
Volunteers rated the testing room as cool,04_cool
the analyst measured the soil temperature as cold,02_cold
Dr. Rossi described the cleanroom as cold,02_cold
Dr. Okafor recorded that the growth chamber felt scorching,09_scorching
Alice flagged that the freezer felt cool,04_cool
James measured the soil temperature as boiling,10_boiling
Alice recorded that the growth chamber felt cold,02_cold
the nurse measured the soil temperature as scorching,09_scorching
Charlie measured the soil temperature as cold,02_cold
Omar noted the sample chamber felt freezing,00_freezing
The incubation environment should remain freezing,00_freezing
the postdoc noted the sample chamber felt scorching,09_scorching
the nurse measured the soil temperature as hot,07_hot
the PI flagged that the freezer felt warm,06_warm
The water bath feels hot,07_hot
The curing oven is running freezing,00_freezing
Omar flagged that the freezer felt hot,07_hot
Volunteers rated the testing room as freezing,00_freezing
Dr. Rossi recorded that the growth chamber felt freezing,00_freezing
Sarah complained the office was boiling,10_boiling
Liam complained the office was cold,02_cold
The incubation environment should remain hot,07_hot
the intern complained the office was cold,02_cold
the analyst recorded that the growth chamber felt hot,07_hot
the technician complained the office was warm,06_warm
Sarah described the cleanroom as chilly,03_chilly
Charlie described the cleanroom as hot,07_hot
the technician noted the sample chamber felt mild,05_mild
Dr. Okafor recorded that the growth chamber felt cold,02_cold
the technician said the walk-in cooler felt cool,04_cool
The reagent shelf area felt freezing,00_freezing
James adjusted the thermostat because it was mild,05_mild
the supervisor said the walk-in cooler felt boiling,10_boiling
Dr. Smith said the walk-in cooler felt cold,02_cold
Liam noted the sample chamber felt frigid,01_frigid
the analyst adjusted the thermostat because it was hot,07_hot
Dr. Chen reported the autoclave room as boiling,10_boiling
the PI adjusted the thermostat because it was frigid,01_frigid
The server room is dangerously cool,04_cool
Kevin noted the sample chamber felt mild,05_mild
the intern adjusted the thermostat because it was cold,02_cold
Maria adjusted the thermostat because it was sweltering,08_sweltering
the nurse described the cleanroom as freezing,00_freezing
Liam flagged that the freezer felt mild,05_mild
the technician measured the soil temperature as sweltering,08_sweltering
Charlie said the walk-in cooler felt cold,02_cold
Raj described the cleanroom as hot,07_hot
Bob noted the sample chamber felt warm,06_warm
Prof. Kim reported the autoclave room as sweltering,08_sweltering
Prof. Kim adjusted the thermostat because it was cold,02_cold
Maria recorded that the growth chamber felt scorching,09_scorching
Dr. Okafor measured the soil temperature as cool,04_cool
The bioreactor jacket temperature is scorching,09_scorching
Dr. Rossi measured the soil temperature as hot,07_hot
Bob reported the autoclave room as cold,02_cold
Dr. Rossi measured the soil temperature as cool,04_cool
Yuki complained the office was scorching,09_scorching
James flagged that the freezer felt cold,02_cold
The climate chamber was set to sweltering,08_sweltering
The reactor core temperature reads mild,05_mild
Prof. Kim described the cleanroom as cold,02_cold
Dr. Patel said the walk-in cooler felt frigid,01_frigid
Alice measured the soil temperature as cold,02_cold
James reported the autoclave room as sweltering,08_sweltering
Omar complained the office was cool,04_cool
Charlie recorded that the growth chamber felt hot,07_hot
Prof. Kim flagged that the freezer felt chilly,03_chilly
Prof. Wang reported the autoclave room as freezing,00_freezing
The climate chamber was set to cool,04_cool
James complained the office was scorching,09_scorching
the PI described the cleanroom as cold,02_cold
the postdoc recorded that the growth chamber felt cool,04_cool
the coordinator reported the autoclave room as warm,06_warm
Amara described the cleanroom as mild,05_mild
the nurse flagged that the freezer felt chilly,03_chilly
Yuki flagged that the freezer felt scorching,09_scorching
Dr. Chen reported the autoclave room as frigid,01_frigid
Prof. Wang flagged that the freezer felt frigid,01_frigid
Kevin said the walk-in cooler felt freezing,00_freezing
the postdoc adjusted the thermostat because it was scorching,09_scorching
The reactor core temperature reads boiling,10_boiling
Elena recorded that the growth chamber felt cool,04_cool
Dr. Patel recorded that the growth chamber felt cold,02_cold
Patients reported feeling frigid during the trial,01_frigid
Amara reported the autoclave room as hot,07_hot
Amara flagged that the freezer felt warm,06_warm
Raj measured the soil temperature as chilly,03_chilly
Dr. Patel flagged that the freezer felt scorching,09_scorching
Outside it is absolutely sweltering,08_sweltering
the PI complained the office was mild,05_mild
Charlie adjusted the thermostat because it was scorching,09_scorching
the technician recorded that the growth chamber felt sweltering,08_sweltering
The incubation environment should remain warm,06_warm
The lab conditions today are boiling,10_boiling
The water bath feels boiling,10_boiling
Prof. Müller recorded that the growth chamber felt frigid,01_frigid
Dr. Patel noted the sample chamber felt frigid,01_frigid
Field conditions were chilly during collection,03_chilly
Prof. Müller complained the office was boiling,10_boiling
Dr. Rossi described the cleanroom as cool,04_cool
the coordinator noted the sample chamber felt mild,05_mild
Volunteers rated the testing room as warm,06_warm
Field conditions were frigid during collection,01_frigid
the intern said the walk-in cooler felt warm,06_warm
Patients reported feeling mild during the trial,05_mild
Surface readings indicate conditions are frigid,01_frigid
the nurse flagged that the freezer felt cool,04_cool
the technician flagged that the freezer felt warm,06_warm
Sarah described the cleanroom as cold,02_cold
Bob described the cleanroom as warm,06_warm
the postdoc noted the sample chamber felt chilly,03_chilly
Dr. Chen described the cleanroom as scorching,09_scorching
Prof. Müller complained the office was scorching,09_scorching
Charlie complained the office was mild,05_mild
the analyst complained the office was sweltering,08_sweltering
Dr. Patel said the walk-in cooler felt hot,07_hot
Sarah reported the autoclave room as scorching,09_scorching
The ventilation output is blowing hot,07_hot
the technician measured the soil temperature as mild,05_mild
the intern adjusted the thermostat because it was chilly,03_chilly
the coordinator described the cleanroom as sweltering,08_sweltering
Volunteers rated the testing room as chilly,03_chilly
The reagent shelf area felt hot,07_hot
The drying chamber atmosphere is cold,02_cold
Dr. Rossi adjusted the thermostat because it was cold,02_cold
Dr. Okafor reported the autoclave room as hot,07_hot
the nurse noted the sample chamber felt hot,07_hot
the postdoc measured the soil temperature as chilly,03_chilly
the coordinator adjusted the thermostat because it was scorching,09_scorching
Kevin described the cleanroom as cold,02_cold
Morning readings showed the habitat was hot,07_hot
Kevin described the cleanroom as scorching,09_scorching
the analyst flagged that the freezer felt cold,02_cold
Dr. Smith adjusted the thermostat because it was mild,05_mild
Sarah reported the autoclave room as freezing,00_freezing
Amara measured the soil temperature as boiling,10_boiling
The server room is dangerously cold,02_cold
Surface readings indicate conditions are cold,02_cold
Patients reported feeling scorching during the trial,09_scorching
Kevin noted the sample chamber felt warm,06_warm
The drying chamber atmosphere is frigid,01_frigid
Dr. Smith complained the office was scorching,09_scorching
the intern reported the autoclave room as cold,02_cold
Liam adjusted the thermostat because it was boiling,10_boiling
the analyst described the cleanroom as frigid,01_frigid
the nurse measured the soil temperature as frigid,01_frigid
the intern noted the sample chamber felt freezing,00_freezing
the postdoc said the walk-in cooler felt cool,04_cool
the technician reported the autoclave room as chilly,03_chilly
the postdoc noted the sample chamber felt hot,07_hot
Volunteers rated the testing room as cold,02_cold
Patients reported feeling freezing during the trial,00_freezing
the analyst recorded that the growth chamber felt cool,04_cool
the nurse measured the soil temperature as mild,05_mild
Dr. Smith adjusted the thermostat because it was cool,04_cool
Surface readings indicate conditions are warm,06_warm
the technician noted the sample chamber felt boiling,10_boiling
Dr. Patel described the cleanroom as hot,07_hot
the PI noted the sample chamber felt hot,07_hot
Prof. Wang said the walk-in cooler felt frigid,01_frigid
Dr. Smith said the walk-in cooler felt cool,04_cool
Kevin complained the office was scorching,09_scorching
Dr. Smith described the cleanroom as hot,07_hot
the postdoc complained the office was cool,04_cool
Dr. Patel adjusted the thermostat because it was frigid,01_frigid
Prof. Wang complained the office was scorching,09_scorching
Kevin reported the autoclave room as boiling,10_boiling
Dr. Patel described the cleanroom as mild,05_mild
Maria noted the sample chamber felt mild,05_mild
Patients reported feeling sweltering during the trial,08_sweltering
the PI measured the soil temperature as cold,02_cold
Amara noted the sample chamber felt freezing,00_freezing
Sarah reported the autoclave room as frigid,01_frigid
the coordinator flagged that the freezer felt scorching,09_scorching
Outside it is absolutely freezing,00_freezing
Dr. Rossi said the walk-in cooler felt chilly,03_chilly
Dr. Patel recorded that the growth chamber felt sweltering,08_sweltering
Dr. Rossi noted the sample chamber felt cold,02_cold
James described the cleanroom as hot,07_hot
Prof. Müller measured the soil temperature as hot,07_hot
The fermentation tank is currently mild,05_mild
Morning readings showed the habitat was mild,05_mild
The lab conditions today are mild,05_mild
the intern adjusted the thermostat because it was warm,06_warm
The ventilation output is blowing freezing,00_freezing
Outside it is absolutely boiling,10_boiling
Dr. Okafor described the cleanroom as sweltering,08_sweltering
James flagged that the freezer felt chilly,03_chilly
Bob flagged that the freezer felt warm,06_warm
Raj recorded that the growth chamber felt boiling,10_boiling
Dr. Chen flagged that the freezer felt hot,07_hot
James recorded that the growth chamber felt frigid,01_frigid
Prof. Wang noted the sample chamber felt cold,02_cold
Dr. Patel described the cleanroom as scorching,09_scorching
Alice recorded that the growth chamber felt scorching,09_scorching
the nurse recorded that the growth chamber felt scorching,09_scorching
Omar complained the office was freezing,00_freezing
Surface readings indicate conditions are mild,05_mild
Dr. Patel complained the office was mild,05_mild
the supervisor said the walk-in cooler felt warm,06_warm
Dr. Smith flagged that the freezer felt sweltering,08_sweltering
the postdoc flagged that the freezer felt hot,07_hot
The reactor core temperature reads frigid,01_frigid
The greenhouse environment is boiling,10_boiling
Maria described the cleanroom as hot,07_hot
the supervisor flagged that the freezer felt boiling,10_boiling
The reagent shelf area felt chilly,03_chilly
The greenhouse environment is frigid,01_frigid
Dr. Okafor flagged that the freezer felt frigid,01_frigid
the intern reported the autoclave room as hot,07_hot
the postdoc recorded that the growth chamber felt boiling,10_boiling
The curing oven is running warm,06_warm
Elena complained the office was mild,05_mild
the intern noted the sample chamber felt warm,06_warm
Dr. Okafor flagged that the freezer felt cool,04_cool
Kevin flagged that the freezer felt hot,07_hot
James noted the sample chamber felt boiling,10_boiling
Fatima described the cleanroom as sweltering,08_sweltering
the analyst recorded that the growth chamber felt mild,05_mild
the intern measured the soil temperature as cold,02_cold
Alice complained the office was cool,04_cool
The storage unit is running cool,04_cool
